X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
0.000,0.000,0.000,1.574,100.000,0.0,1.0e-06,0.216
0.000,0.000,0.000,4.816,2452.141,0.1,6.0e-04,0.875
0.000,0.000,0.000,4.171,2290.150,0.2,5.7e-04,0.842
0.000,0.000,0.000,7.586,1225.823,0.5,1.0e-06,0.246
0.000,0.000,0.000,0.000,478.156,0.0,1.0e-06,0.100
