time(s),signal_pred(V/m2),signal_obs(V/m2),err_obs(V/m2),err_scl(V/m2),rhoa_pred(V/m2),rhoa_obs(V/m2)
5.070000e-06,5.639703754e-06,5.881200000e-04,1.427920000e-06,8.233680000e-05,1.222251354e+03,5.524000000e+01
6.070000e-06,2.389103465e-06,2.355600000e-04,1.823466667e-07,3.297840000e-05,1.605240825e+03,7.522000000e+01
7.080000e-06,1.334227144e-06,9.434533333e-05,1.229106667e-07,1.320834667e-05,1.831482231e+03,1.071700000e+02
8.520000e-06,7.311164288e-07,2.574000000e-05,1.323400000e-07,3.603600000e-06,2.008881412e+03,1.870700000e+02
1.053000e-05,1.124253318e-07,2.943200000e-06,4.602000000e-08,4.120480000e-07,4.917238230e+03,5.577400000e+02
1.255000e-05,-6.356142789e-08,-1.856400000e-07,7.248800000e-08,2.598960000e-08,-5.367960942e+03,-2.627940000e+03
1.456000e-05,-6.126054718e-08,-3.671200000e-07,4.752800000e-08,5.139680000e-08,-4.294920350e+03,-1.302360000e+03
1.744000e-05,-6.135809289e-08,-6.565866667e-08,3.087066667e-08,9.192213333e-09,-3.175796147e+03,-3.035810000e+03
2.146000e-05,-8.212632670e-08,1.550640000e-07,2.629466667e-08,2.629466667e-08,-1.850575715e+03,1.211050000e+03
2.549000e-05,-9.198303733e-08,3.518666667e-07,2.582666667e-08,4.926133333e-08,-1.288021454e+03,5.266100000e+02
2.950000e-05,-7.813340771e-08,3.227466667e-07,3.617466667e-08,4.518453333e-08,-1.125684751e+03,4.371300000e+02
3.528000e-05,-5.114418005e-08,2.977866667e-07,2.230800000e-08,4.169013333e-08,-1.108152539e+03,3.424800000e+02
4.330000e-05,-3.904518248e-08,2.724800000e-07,2.364266667e-08,3.814720000e-08,-9.429453468e+02,2.581600000e+02
5.140000e-05,-3.499408669e-08,1.847733333e-07,2.300133333e-08,2.586826667e-08,-7.622129907e+02,2.512800000e+02
5.941000e-05,-2.941065476e-08,1.351480000e-07,2.404133333e-08,2.404133333e-08,-6.723193397e+02,2.432600000e+02
7.095000e-05,-2.108181590e-08,8.136266667e-08,1.865066667e-08,1.865066667e-08,-6.244322280e+02,2.537500000e+02
8.707000e-05,-1.384724558e-08,6.631733333e-08,1.858133333e-08,1.858133333e-08,-5.874733225e+02,2.067400000e+02
