X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
0.000,0.000,0.000,1.755,100.000,0.0,1.0e-06,0.494
0.000,0.000,0.000,5.637,2531.590,0.1,6.3e-04,0.898
0.000,0.000,0.000,4.659,2315.108,0.1,5.9e-04,0.863
0.000,0.000,0.000,8.187,1558.475,0.6,1.0e-06,0.294
0.000,0.000,0.000,0.000,589.462,0.0,1.0e-06,0.104
