time(s),signal_pred(V/m2),signal_obs(V/m2),err_obs(V/m2),err_scl(V/m2),rhoa_pred(V/m2),rhoa_obs(V/m2)
5.070000e-06,3.582760219e-06,5.881200000e-04,1.427920000e-06,6.469320000e-05,1.653939271e+03,5.524000000e+01
6.070000e-06,2.771942349e-08,2.355600000e-04,1.823466667e-07,2.591160000e-05,3.132136684e+04,7.522000000e+01
7.080000e-06,6.701941790e-07,9.434533333e-05,1.229106667e-07,1.037798667e-05,2.898380883e+03,1.071700000e+02
8.520000e-06,1.182012929e-06,2.574000000e-05,1.323400000e-07,2.831400000e-06,1.458356979e+03,1.870700000e+02
1.053000e-05,-2.129437656e-07,2.943200000e-06,4.602000000e-08,3.237520000e-07,-3.212087853e+03,5.577400000e+02
1.255000e-05,-4.154426696e-07,-1.856400000e-07,7.248800000e-08,2.042040000e-08,-1.535551466e+03,-2.627940000e+03
1.456000e-05,-8.552174552e-08,-3.671200000e-07,4.752800000e-08,4.038320000e-08,-3.438412611e+03,-1.302360000e+03
1.744000e-05,7.164890122e-08,-6.565866667e-08,3.087066667e-08,7.222453333e-09,2.863919651e+03,-3.035810000e+03
2.146000e-05,-3.725566473e-08,1.550640000e-07,2.629466667e-08,2.629466667e-08,-3.134490176e+03,1.211050000e+03
2.549000e-05,-1.457179213e-07,3.518666667e-07,2.582666667e-08,3.870533333e-08,-9.478063550e+02,5.266100000e+02
2.950000e-05,-1.143940814e-07,3.227466667e-07,3.617466667e-08,3.617466667e-08,-8.730496118e+02,4.371300000e+02
3.528000e-05,-1.546296921e-08,2.977866667e-07,2.230800000e-08,3.275653333e-08,-2.459999953e+03,3.424800000e+02
4.330000e-05,-1.078180696e-08,2.724800000e-07,2.364266667e-08,2.997280000e-08,-2.223670622e+03,2.581600000e+02
5.140000e-05,-3.486148730e-08,1.847733333e-07,2.300133333e-08,2.300133333e-08,-7.641445398e+02,2.512800000e+02
5.941000e-05,-3.463792796e-08,1.351480000e-07,2.404133333e-08,2.404133333e-08,-6.028521256e+02,2.432600000e+02
7.095000e-05,-1.912656887e-08,8.136266667e-08,1.865066667e-08,1.865066667e-08,-6.662940599e+02,2.537500000e+02
8.707000e-05,-4.274233666e-09,6.631733333e-08,1.858133333e-08,1.858133333e-08,-1.286248572e+03,2.067400000e+02
