X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
0.000,0.000,0.000,1.395,100.000,0.0,1.0e-06,0.260
0.000,0.000,0.000,4.913,2602.439,0.1,6.2e-04,0.889
0.000,0.000,0.000,4.118,2399.605,0.1,5.8e-04,0.855
0.000,0.000,0.000,9.194,1638.935,0.5,1.0e-06,0.270
0.000,0.000,0.000,0.000,484.809,0.0,1.0e-06,0.100
