X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
0.000,0.000,0.000,1.271,100.000,0.0,1.0e-06,0.560
0.000,0.000,0.000,5.945,2942.589,0.1,6.5e-04,0.909
0.000,0.000,0.000,8.310,2938.048,0.1,6.0e-04,0.878
0.000,0.000,0.000,0.000,1439.343,0.0,1.0e-06,0.114
