X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
0.000,0.000,0.000,3.813,100.000,0.0,1.0e-06,0.511
0.000,0.000,0.000,4.698,2411.890,0.1,6.2e-04,0.881
0.000,0.000,0.000,7.541,2400.064,0.1,5.8e-04,0.857
0.000,0.000,0.000,0.000,1599.044,0.0,1.0e-06,0.110
