X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
0.000,0.000,0.000,1.261,100.000,0.0,1.0e-06,0.522
0.000,0.000,0.000,5.948,2938.218,0.1,6.5e-04,0.908
0.000,0.000,0.000,8.299,2918.475,0.1,6.0e-04,0.877
0.000,0.000,0.000,0.000,1365.713,0.0,1.0e-06,0.113
