time(s),signal_pred(V/m2),signal_obs(V/m2),err_obs(V/m2),err_scl(V/m2),rhoa_pred(V/m2),rhoa_obs(V/m2)
5.070000e-06,3.782235117e-06,5.176933333e-04,3.815733333e-07,7.247706667e-05,1.649346384e+03,6.219000000e+01
6.070000e-06,1.897477231e-06,1.988044444e-04,2.347022222e-07,2.783262222e-05,1.935197463e+03,8.710000000e+01
7.080000e-06,1.084081662e-06,7.624177778e-05,1.540871111e-07,1.067384889e-05,2.174673481e+03,1.277100000e+02
8.520000e-06,5.870040944e-07,1.853200000e-05,6.973644444e-08,2.594480000e-06,2.404348452e+03,2.408600000e+02
1.053000e-05,2.720298394e-07,9.067377778e-07,4.054444444e-08,1.269432889e-07,2.820758061e+03,1.264260000e+03
1.255000e-05,1.454204244e-07,-8.582666667e-07,4.958266667e-08,1.201573333e-07,3.196448208e+03,-9.792000000e+02
1.456000e-05,9.198623258e-08,-4.038044444e-07,4.378800000e-08,5.653262222e-08,3.386413398e+03,-1.263580000e+03
1.744000e-05,5.243808857e-08,2.693244444e-08,2.984800000e-08,2.984800000e-08,3.645989810e+03,5.685730000e+03
2.146000e-05,2.538210292e-08,3.024888889e-07,3.174311111e-08,4.234844444e-08,4.185585555e+03,8.019500000e+02
2.549000e-05,1.269703310e-08,3.884977778e-07,3.123288889e-08,5.438968889e-08,4.985854416e+03,5.097000000e+02
2.950000e-05,7.320004710e-09,3.817555556e-07,3.236266667e-08,5.344577778e-08,5.642175010e+03,4.040700000e+02
3.528000e-05,4.304685339e-09,3.250844444e-07,2.543822222e-08,4.551182222e-08,5.965528412e+03,3.339800000e+02
4.330000e-05,1.663007698e-09,2.481866667e-07,2.465466667e-08,3.474613333e-08,7.993705665e+03,2.841100000e+02
5.140000e-05,1.302665497e-10,2.013555556e-07,2.629466667e-08,2.818977778e-08,3.280930378e+04,2.453600000e+02
5.941000e-05,-4.820982222e-10,1.346622222e-07,2.833555556e-08,2.833555556e-08,-1.077212074e+04,2.521100000e+02
7.095000e-05,-7.189335732e-10,1.198657778e-07,2.193955556e-08,2.193955556e-08,-6.139188623e+03,2.026500000e+02
8.707000e-05,-7.363099200e-10,9.196755556e-08,2.146577778e-08,2.146577778e-08,-4.295392075e+03,1.718900000e+02
