time(s),signal_pred(V/m2),signal_obs(V/m2),err_obs(V/m2),err_scl(V/m2),rhoa_pred(V/m2),rhoa_obs(V/m2)
5.070000e-06,1.113197411e-05,5.288088889e-04,2.246800000e-07,1.057617778e-04,8.030873085e+02,6.130000000e+01
6.070000e-06,9.573135211e-06,2.031777778e-04,1.200480000e-07,4.063555556e-05,6.578701878e+02,8.585000000e+01
7.080000e-06,2.926878332e-06,7.729866667e-05,1.163671111e-07,1.545973333e-05,1.121585220e+03,1.265400000e+02
8.520000e-06,-1.251752894e-06,1.817666667e-05,7.691600000e-08,3.635333333e-06,-1.451261785e+03,2.439400000e+02
1.053000e-05,1.132367908e-06,3.218044444e-07,5.823822222e-08,6.436088889e-08,1.090063588e+03,2.522250000e+03
1.255000e-05,1.139819541e-06,-1.201937778e-06,6.197377778e-08,2.403875556e-07,8.100786972e+02,-7.823500000e+02
1.456000e-05,7.802570135e-09,-7.185022222e-07,5.062133333e-08,1.437004444e-07,1.754136590e+04,-8.606400000e+02
1.744000e-05,-5.371888819e-07,-1.007142222e-07,4.034400000e-08,2.014284444e-08,-7.729688786e+02,-2.360060000e+03
2.146000e-05,-2.311792378e-07,2.554755556e-07,3.411200000e-08,5.109511111e-08,-9.597145351e+02,8.973900000e+02
2.549000e-05,1.194922751e-07,3.688177778e-07,3.010311111e-08,7.376355556e-08,1.118530611e+03,5.277000000e+02
2.950000e-05,6.899246855e-08,3.961511111e-07,2.831733333e-08,7.923022222e-08,1.264502437e+03,3.942500000e+02
3.528000e-05,-1.684258768e-07,3.418488889e-07,2.837200000e-08,6.836977778e-08,-5.176115770e+02,3.229400000e+02
4.330000e-05,-1.324877363e-07,3.059511111e-07,2.631288889e-08,6.119022222e-08,-4.317448902e+02,2.471200000e+02
5.140000e-05,-2.800275990e-08,2.150222222e-07,2.603955556e-08,4.300444444e-08,-9.142923035e+02,2.349300000e+02
5.941000e-05,-4.092445623e-09,1.629066667e-07,2.447244444e-08,3.258133333e-08,-2.588627860e+03,2.220600000e+02
7.095000e-05,-2.367387610e-08,1.292502222e-07,2.133822222e-08,2.585004444e-08,-5.975724590e+02,1.927100000e+02
8.707000e-05,-4.603720810e-08,1.154924444e-07,1.911511111e-08,2.309848889e-08,-2.726699386e+02,1.476800000e+02
