time(s),signal_pred(V/m2),signal_obs(V/m2),err_obs(V/m2),err_scl(V/m2),rhoa_pred(V/m2),rhoa_obs(V/m2)
5.070000e-06,5.400010824e-06,5.288088889e-04,2.246800000e-07,5.816897778e-05,1.300811799e+03,6.130000000e+01
6.070000e-06,2.311261453e-06,2.031777778e-04,1.200480000e-07,2.234955556e-05,1.696720410e+03,8.585000000e+01
7.080000e-06,1.518707070e-06,7.729866667e-05,1.163671111e-07,8.502853333e-06,1.736944922e+03,1.265400000e+02
8.520000e-06,1.028365441e-06,1.817666667e-05,7.691600000e-08,1.999433333e-06,1.654473619e+03,2.439400000e+02
1.053000e-05,2.411962822e-07,3.218044444e-07,5.823822222e-08,5.823822222e-08,3.056303381e+03,2.522250000e+03
1.255000e-05,1.769845644e-08,-1.201937778e-06,6.197377778e-08,1.322131556e-07,1.301550478e+04,-7.823500000e+02
1.456000e-05,3.508565261e-08,-7.185022222e-07,5.062133333e-08,7.903524444e-08,6.438758788e+03,-8.606400000e+02
1.744000e-05,2.789549861e-08,-1.007142222e-07,4.034400000e-08,1.107856444e-08,5.553378399e+03,-2.360060000e+03
2.146000e-05,-2.876529888e-08,2.554755556e-07,3.411200000e-08,3.411200000e-08,-3.850602573e+03,8.973900000e+02
2.549000e-05,-6.587067458e-08,3.688177778e-07,3.010311111e-08,4.056995556e-08,-1.663717891e+03,5.277000000e+02
2.950000e-05,-5.819404853e-08,3.961511111e-07,2.831733333e-08,4.357662222e-08,-1.416451620e+03,3.942500000e+02
3.528000e-05,-2.896053837e-08,3.418488889e-07,2.837200000e-08,3.760337778e-08,-1.673935701e+03,3.229400000e+02
4.330000e-05,-2.379640174e-08,3.059511111e-07,2.631288889e-08,3.365462222e-08,-1.356240777e+03,2.471200000e+02
5.140000e-05,-2.698488118e-08,2.150222222e-07,2.603955556e-08,2.603955556e-08,-9.371417400e+02,2.349300000e+02
5.941000e-05,-2.422086853e-08,1.629066667e-07,2.447244444e-08,2.447244444e-08,-7.911614015e+02,2.220600000e+02
7.095000e-05,-1.678423648e-08,1.292502222e-07,2.133822222e-08,2.133822222e-08,-7.515694074e+02,1.927100000e+02
8.707000e-05,-9.829924335e-09,1.154924444e-07,1.911511111e-08,1.911511111e-08,-7.632669590e+02,1.476800000e+02
