,thk_00,thk_01,thk_02,thk_03,rho0_00,rho0_01,rho0_02,rho0_03,rho0_04,max_pha_00,max_pha_01,max_pha_02,max_pha_03,max_pha_04,tau_phi_00,tau_phi_01,tau_phi_02,tau_phi_03,tau_phi_04,c_00,c_01,c_02,c_03,c_04
dB/dt tg01,5.471031773474424e-06,1.566241772952687e-06,1.661392919841323e-06,-1.8374057933052736e-06,-4.2189163611474366e-08,-6.414002909101687e-10,-6.647317820484144e-10,8.025867864227287e-09,-4.8423840746133045e-08,-0.0007203536642587058,3.867646905160851e-06,4.131712137826611e-06,-3.6071270476547607e-05,0.000288230104221134,-0.17306137161501733,4.673996558961812e-05,3.389071124058275e-05,-6.896119723565035,0.15020641141430052,-1.6031281773203711e-06,-3.4047003208089116e-07,-7.393429805191428e-07,-8.55748649017008e-05,-2.9484550586042796e-05
dB/dt tg02,4.607769801319074e-06,2.085394799458946e-06,2.0999480658198853e-06,-1.4760748170235248e-06,-3.369289787385405e-08,-6.043037079884428e-10,-7.044205120920807e-10,9.399475093021955e-09,-3.209081678156555e-08,-0.0004579377539503322,3.583684969406938e-06,4.274159437478626e-06,0.00017430162438951966,0.00018561559992822215,-0.14601866312954187,3.8826320516519085e-05,2.8386903692706308e-05,-7.405895729821472,0.09940717437821653,-8.987183373624236e-07,-3.6461680567581116e-07,-8.361257448594376e-07,4.7124544744584054e-05,-1.9581393440454838e-05
dB/dt tg03,1.3264817721673537e-06,7.485162768010997e-07,7.733615074860815e-07,-7.642574377288466e-07,-2.2790082736014397e-09,-2.0489749181991741e-10,-2.2471891898163238e-10,3.982241459784482e-09,-2.2162390513700742e-08,-0.0003356453515401178,1.1207817309533285e-06,1.329974095192537e-06,2.1076674906028924e-06,0.00012452809329794383,-0.12915568824158746,3.32834012465924e-05,2.4394626196559186e-05,-2.8634647742690618,0.06850628427878236,1.4338461581690008e-07,1.2883902227131931e-08,-1.7440125042006853e-07,-2.4839164406497843e-05,-1.3539512041147262e-05
dB/dt tg04,-6.996024688386629e-07,-1.7499817124416953e-07,-1.422647839362773e-07,-2.5802390998074506e-07,1.551907904723902e-08,5.392417323348147e-11,8.939355140343287e-11,1.3857843558425135e-10,-1.4173991490647385e-08,-0.00023406600930632029,-4.6137440983591407e-07,-5.894487015701511e-07,-0.00011184897146181758,7.688576132926009e-05,-0.10459417272257969,2.7807518049615944e-05,2.0352825113296973e-05,0.22920065983801155,0.04365055441337726,7.279232242333348e-07,2.421854628100945e-07,2.486079378712008e-07,-7.195923077175845e-05,-8.668526110994126e-06
dB/dt tg05,5.207541877428115e-07,4.418384096489797e-07,4.426341957857946e-07,-3.166747240494265e-07,5.071195879430445e-10,-9.427252683327525e-11,-1.1355056755890617e-10,2.148170689779816e-09,-8.74346633229869e-09,-0.00013683928404156822,4.626957466610492e-07,6.369035932375994e-07,3.1894911906500585e-05,4.6026205128968786e-05,-0.07137681915568726,2.2804107978413002e-05,1.660117006020769e-05,-1.4889976406050107,0.02678956461562239,3.6426929141693343e-07,4.530480099371597e-08,-7.032897442025879e-08,6.182609599573237e-06,-5.356060309638746e-06
dB/dt tg06,5.538861938385028e-07,4.317626906718321e-07,4.2691492368931517e-07,-2.46141014453197e-07,-1.434584051342729e-09,-9.188001636686623e-11,-1.1502665767866517e-10,1.94498857272885e-09,-5.80762354276314e-09,-9.080853077966855e-05,4.6176519064281225e-07,6.484517131665537e-07,4.666486024439343e-05,2.9708683759826524e-05,-0.052896995042452905,1.9466659054850742e-05,1.407561132823069e-05,-1.38800068259705,0.01769913283058398,2.9375895268160076e-07,2.1526926974981894e-08,-8.996541784391182e-08,1.7034166229328316e-05,-3.5606565035734167e-06
dB/dt tg07,1.634966731488493e-08,1.3362377750156216e-07,1.3489078686949314e-07,-1.1390306717122185e-07,3.001359538988168e-09,-1.8387115534676942e-11,-2.2035107529012464e-11,7.253697752037874e-10,-4.041824522198594e-09,-6.89140481229002e-05,2.2139416210409324e-08,8.880698119716788e-08,2.37288435481687e-06,2.0004120291266657e-05,-0.042593270575620734,1.709823750373304e-05,1.2274602948149904e-05,-0.4409539820557817,0.012246909611177564,3.7850694582812834e-07,8.092037263484439e-08,3.176391360571382e-08,-2.9586355584791983e-06,-2.47828456214554e-06
dB/dt tg08,-2.3258679596336444e-07,-2.2118162067645486e-08,-1.839754303310712e-08,-3.4774066324095226e-08,4.599896701769697e-09,1.823182891111076e-11,2.3997790174702263e-11,4.77525633812789e-11,-2.602274117673012e-09,-4.85787930782138e-05,-1.9002153089675618e-07,-1.8494111492453935e-07,-1.8660654819924566e-05,1.2341064462163605e-05,-0.03202886523762863,1.4673408494893962e-05,1.0425272784362153e-05,0.06729775129917114,0.007820491497480092,3.7598212783936105e-07,1.012610007899937e-07,8.587904699645261e-08,-1.1761431368587836e-05,-1.5954029172321098e-06
dB/dt tg09,-8.088985846294919e-08,2.5691020295963213e-08,2.6387914980732092e-08,-3.1854585166911535e-08,2.303682708393906e-09,3.007906765352161e-12,3.570848173474078e-12,1.7424232314114182e-10,-1.5986945102047988e-09,-3.035785340056928e-05,-8.410577388181221e-08,-5.529560932649308e-08,-4.463240605073458e-06,7.277753334952058e-06,-0.021908499157170302,1.2380461831322562e-05,8.673611656804399e-06,-0.07199303759832819,0.004755281865114192,2.648440317431806e-07,6.825099529590007e-08,4.5331071605421865e-08,-3.688086718032897e-06,-9.79926332382976e-07
dB/dt tg10,8.18827768323703e-08,8.942798112524159e-08,8.742564036647261e-08,-4.4531272098206665e-08,2.1216319635387097e-10,-1.5336599891380136e-11,-2.045532996774932e-11,3.984107776485573e-10,-1.0806049816390563e-09,-1.972101467189935e-05,3.7317154753605384e-08,9.474670201901347e-08,1.0566310745327761e-05,4.7905202987121445e-06,-0.015571037023210355,1.079813557586705e-05,7.465349878384482e-06,-0.2758692274575854,0.0031853569446671035,1.7172066111803245e-07,3.7547032914754445e-08,3.3427839170113563e-09,4.203414895771115e-06,-6.621639233654815e-07
dB/dt tg11,5.6206163869371075e-08,6.48079969987121e-08,6.318240746140951e-08,-3.1479560410641235e-08,2.065978378838364e-10,-1.0550673391977435e-11,-1.4355557892516785e-11,2.874405000138665e-10,-7.619461674303627e-10,-1.4422301287138552e-05,1.4496755206627239e-08,6.117888488743738e-08,7.747752709181697e-06,3.2614677669974603e-06,-0.011956583689656542,9.639451525764703e-06,6.582526747037851e-06,-0.1984031279418648,0.002224824725777878,1.430248291394946e-07,3.4579699604479884e-08,6.914991523429621e-09,3.1189902943808415e-06,-4.6648464492020044e-07
dB/dt tg12,-5.738212479729421e-08,-2.9881835968033483e-09,-2.801659267109228e-09,-4.878400119815783e-09,1.1284648606909655e-09,5.2668252008632665e-12,6.101128293930083e-12,9.188791670233009e-12,-4.834664572529899e-10,-1.0661118879101438e-05,-7.561980638477975e-08,-5.91066619772402e-08,-3.5053733879955276e-06,1.930649505970333e-06,-0.008954555607208842,8.410455671023247e-06,5.649420683505639e-06,0.017106576932723654,0.001390396340538739,1.3741240514985283e-07,4.308148464525014e-08,3.107574065286276e-08,-2.146894332295009e-06,-2.953550650664118e-07
dB/dt tg13,-4.422589469086441e-08,-5.099509713586834e-09,-5.019151166265722e-09,-1.641704711501953e-09,8.092456183834497e-10,4.593801055580298e-12,5.255481291587992e-12,-7.352956775005738e-12,-2.940485662098219e-10,-6.929838828177971e-06,-6.478699482125853e-08,-5.037034287269654e-08,-2.790387984603234e-06,1.0988626253554659e-06,-0.006132611813460206,7.210838827864374e-06,4.743777517318795e-06,0.02182440339025677,0.000830526477436779,1.015903014643162e-07,3.4697420819160783e-08,2.496585968536865e-08,-1.6194185232183582e-06,-1.7918062829117316e-07
dB/dt tg14,1.8138486628323151e-09,1.2946273810026339e-08,1.2391616162454983e-08,-6.444036735379932e-09,2.34765061391773e-10,-7.157061779517838e-13,-1.5747083126239395e-12,5.878405065144865e-11,-1.988395435072457e-10,-4.514387585671037e-06,-2.7444265253570525e-08,-6.388444343896106e-09,1.1831958954855587e-06,7.18658288590543e-07,-0.004320727555721525,6.344176469979498e-06,4.094741236634323e-06,-0.037056534268716405,0.0005537514372139013,6.835419210130224e-08,2.3817265217761873e-08,1.181038365110492e-08,4.1508655400897335e-07,-1.2092311035272573e-07
dB/dt tg15,1.1045970491783334e-08,1.4468437098985661e-08,1.3829931866552994e-08,-6.225256741556864e-09,7.687470614601687e-11,-1.5564307229853084e-12,-2.6169811824999944e-12,6.1645024185613e-11,-1.413279486643081e-10,-3.2245957436721138e-06,-1.876596166782742e-08,1.8490078027860654e-09,1.7920302912474071e-06,4.903134868630212e-07,-0.0032480661489988454,5.692164663837537e-06,3.6108449653244286e-06,-0.04238572090418553,0.00038803358847425194,5.1790762162752425e-08,1.91550581577163e-08,7.955865149306294e-09,7.602748201971043e-07,-8.574599336908201e-08
dB/dt tg16,-5.850932710056501e-10,5.711394473925574e-09,5.340734155342816e-09,-2.7247958182471265e-09,1.3588694936789132e-10,1.8668825234372997e-13,-2.9936383943495437e-13,2.5345099503446438e-11,-8.875919109782311e-11,-2.232470071308363e-06,-2.5501979240866096e-08,-1.0037318413275018e-08,4.634579859670521e-07,2.81491096123171e-07,-0.0023027396738596485,4.94131445004472e-06,3.060118034858525e-06,-0.015441367130294445,0.00023791701689561518,4.062160622796108e-08,1.689099350538089e-08,8.763380629332666e-09,1.5431431670501696e-07,-5.3610236000811104e-08
dB/dt tg17,-1.352073854012976e-08,-2.9465037171493215e-09,-3.024822175412973e-09,4.876322298366494e-10,2.2363776107555732e-10,1.971843655622435e-12,2.0740077846126605e-12,-9.149353129339224e-12,-5.247413731006278e-11,-1.5642498480228313e-06,-3.278051988974692e-08,-2.242777488912999e-08,-9.102012781011945e-07,1.429609215765159e-07,-0.0016068680504011349,4.223117149809635e-06,2.5422888412140248e-06,0.010848373462780695,0.0001358944868896471,3.2564562525787695e-08,1.5127392372208194e-08,9.97000346490016e-09,-4.839321701462657e-07,-3.1477378825697715e-08
