X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
0.000,0.000,0.000,1.996,100.000,0.0,1.0e-06,0.136
0.000,0.000,0.000,4.225,2193.932,0.2,5.7e-04,0.839
0.000,0.000,0.000,3.884,2041.101,0.2,5.4e-04,0.807
0.000,0.000,0.000,7.476,1198.281,0.5,1.0e-06,0.207
0.000,0.000,0.000,0.000,442.743,0.0,1.0e-06,0.099
