X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
0.000,0.000,0.000,1.356,100.000,0.0,1.0e-06,0.290
0.000,0.000,0.000,5.045,2649.067,0.1,6.2e-04,0.889
0.000,0.000,0.000,4.167,2433.113,0.1,5.8e-04,0.854
0.000,0.000,0.000,8.209,1611.053,0.6,1.0e-06,0.318
0.000,0.000,0.000,0.000,462.244,0.0,1.0e-06,0.100
