X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
0.000,0.000,0.000,1.505,100.000,0.0,1.0e-06,0.241
0.000,0.000,0.000,4.685,2505.087,0.1,6.1e-04,0.880
0.000,0.000,0.000,3.999,2331.023,0.1,5.7e-04,0.847
0.000,0.000,0.000,8.364,1444.516,0.5,1.0e-06,0.275
0.000,0.000,0.000,0.000,469.838,0.0,1.0e-06,0.099
