time(s),signal_pred(V/m2),signal_obs(V/m2),err_obs(V/m2),err_scl(V/m2),rhoa_pred(V/m2),rhoa_obs(V/m2)
5.070000e-06,3.032247884e-06,5.288088889e-04,2.246800000e-07,7.403324444e-05,1.911177776e+03,6.130000000e+01
6.070000e-06,1.083424448e-06,2.031777778e-04,1.200480000e-07,2.844488889e-05,2.811753518e+03,8.585000000e+01
7.080000e-06,8.791824514e-07,7.729866667e-05,1.163671111e-07,1.082181333e-05,2.500629690e+03,1.265400000e+02
8.520000e-06,7.531239705e-07,1.817666667e-05,7.691600000e-08,2.544733333e-06,2.036325415e+03,2.439400000e+02
1.053000e-05,1.171731358e-07,3.218044444e-07,5.823822222e-08,5.823822222e-08,4.945666563e+03,2.522250000e+03
1.255000e-05,-3.664945188e-08,-1.201937778e-06,6.197377778e-08,1.682712889e-07,-8.011360738e+03,-7.823500000e+02
1.456000e-05,2.301517622e-08,-7.185022222e-07,5.062133333e-08,1.005903111e-07,8.528624468e+03,-8.606400000e+02
1.744000e-05,3.954903786e-08,-1.007142222e-07,4.034400000e-08,1.409999111e-08,4.400372116e+03,-2.360060000e+03
2.146000e-05,-1.365974791e-08,2.554755556e-07,3.411200000e-08,3.576657778e-08,-6.326247339e+03,8.973900000e+02
2.549000e-05,-5.407458410e-08,3.688177778e-07,3.010311111e-08,5.163448889e-08,-1.897633342e+03,5.277000000e+02
2.950000e-05,-4.666347864e-08,3.961511111e-07,2.831733333e-08,5.546115556e-08,-1.641103806e+03,3.942500000e+02
3.528000e-05,-1.645561148e-08,3.418488889e-07,2.837200000e-08,4.785884444e-08,-2.440060021e+03,3.229400000e+02
4.330000e-05,-1.395309466e-08,3.059511111e-07,2.631288889e-08,4.283315556e-08,-1.935964098e+03,2.471200000e+02
5.140000e-05,-2.004674866e-08,2.150222222e-07,2.603955556e-08,3.010311111e-08,-1.142500305e+03,2.349300000e+02
5.941000e-05,-1.876734183e-08,1.629066667e-07,2.447244444e-08,2.447244444e-08,-9.378277009e+02,2.220600000e+02
7.095000e-05,-1.242412024e-08,1.292502222e-07,2.133822222e-08,2.133822222e-08,-9.184588921e+02,1.927100000e+02
8.707000e-05,-6.342155941e-09,1.154924444e-07,1.911511111e-08,1.911511111e-08,-1.022237876e+03,1.476800000e+02
