X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
0.000,0.000,0.000,1.863,100.000,0.0,1.0e-06,0.431
0.000,0.000,0.000,5.588,2490.115,0.1,6.3e-04,0.897
0.000,0.000,0.000,4.624,2279.028,0.1,5.9e-04,0.862
0.000,0.000,0.000,7.900,1465.805,0.5,1.0e-06,0.285
0.000,0.000,0.000,0.000,563.136,0.0,1.0e-06,0.102
