,thk_00,thk_01,thk_02,thk_03,rho0_00,rho0_01,rho0_02,rho0_03,rho0_04,max_pha_00,max_pha_01,max_pha_02,max_pha_03,max_pha_04,tau_phi_00,tau_phi_01,tau_phi_02,tau_phi_03,tau_phi_04,c_00,c_01,c_02,c_03,c_04
dB/dt tg01,1.2303849410005275e-05,2.4905498183716186e-06,2.6858178379299003e-06,-1.2525394894967032e-06,-1.7565863483270136e-07,-1.5642244041657014e-09,-1.5549848994524348e-09,2.1098148760456187e-08,-5.701885972452525e-08,-0.0008082618233361125,8.978308843587943e-06,8.801502651870243e-06,2.050675136975579e-05,0.00031464853750078347,0.033566234513335756,0.00014545140867405586,0.00011112834571455578,-3.021470947394123,0.16362976494006493,-1.3396789537275897e-05,-1.4703263596983079e-06,-2.3497354374404133e-06,8.940150867426782e-05,-3.266697030813429e-05
dB/dt tg02,-1.7488690794498762e-06,-5.624265686265134e-07,-5.373065664410515e-07,-4.61388479413874e-06,5.2128481704108836e-08,-1.0464850310156906e-10,-1.2033976475784861e-09,-4.7078491230197344e-08,-5.24377940338023e-08,-0.0007137235352405949,1.5354488372289795e-07,8.555389770766358e-06,-0.0002343516461139777,0.0003330438050210984,-0.09395035781039057,0.00011919194463570057,9.247339378207067e-05,-26.504809852906394,0.15909604714018527,3.208851277919669e-06,5.727120545302229e-07,-1.8695568854490984e-06,-0.00041966202565472553,-3.191396409177602e-05
dB/dt tg03,2.7673141893931184e-06,8.914554220258219e-07,9.392946111420781e-07,-8.443596666483696e-07,-2.6732316326433672e-08,-3.995612019939138e-10,-4.678444037913675e-10,5.316817626283784e-09,-2.78639854219019e-08,-0.00042298375813675605,2.0339098619237714e-06,2.584608235445009e-06,-2.4989740713031757e-06,0.00014890709301443745,-0.036599207595388525,0.00010122704918675462,7.856231625554633e-05,-2.7940453743551115,0.08043899106293502,-1.911349386516829e-06,-1.3008786763771158e-08,-4.7544241380859686e-07,4.96471230516587e-06,-1.61674926189185e-05
dB/dt tg04,5.945663507796617e-06,1.804327370997957e-06,1.8695267406070387e-06,1.6942665025433757e-06,-8.425792108548893e-08,-6.111178501602318e-10,1.2982429322174326e-12,3.935145537320882e-08,-9.717621315974396e-09,-0.000199991326458189,3.40383446658617e-06,-1.236054061549534e-06,0.0001482173643178824,1.7995048819809574e-05,0.009744350101759395,8.350098557651543e-05,6.454300912111046e-05,12.897492805402669,0.022937436789104863,-5.71047989464452e-06,-4.6423652782829285e-07,3.828025624148971e-07,0.0002839219175173735,-4.651579936767053e-06
dB/dt tg05,-6.325494820712665e-07,5.678326334642935e-09,3.4043882289487993e-09,-8.941954975846848e-07,1.9666886147762204e-08,1.3509447646024875e-11,-1.8069094764543366e-10,-7.320601722381535e-09,-1.32225906030872e-08,-0.00020784579526340923,-3.497023917443238e-07,1.19672892057402e-06,-4.0189188523090914e-05,7.502277442981772e-05,-0.04153567186872805,6.713904264752364e-05,5.185103373281559e-05,-4.8364221888605385,0.03921696387203563,1.5755742633719346e-06,3.837881585485913e-07,-1.0138180579860326e-07,-7.140538457323445e-05,-7.955074847932642e-06
dB/dt tg06,-1.5466038668814062e-06,-2.747253177577305e-07,-2.882139258223893e-07,-1.0788066671163242e-06,3.208843185188234e-08,1.137512307838302e-10,-1.5896025515173851e-10,-1.2818926939696893e-08,-1.0594029350476879e-08,-0.00016274936146053334,-9.179791621772686e-07,1.2290317113235327e-06,-5.9719066423972844e-05,6.527617768726066e-05,-0.04180837828824745,5.640794334211773e-05,4.3300364427214136e-05,-6.421981738360123,0.032267927174350175,2.4457823513587883e-06,4.667454140142863e-07,-1.1680303038798868e-07,-0.00010946036764852126,-6.560788821372588e-06
dB/dt tg07,9.279297079281437e-08,1.402240169324983e-07,1.4060126152549214e-07,-1.601000553812564e-07,3.4265941929903635e-09,-2.1380443028209187e-11,-3.8235884849046115e-11,5.82029441370449e-10,-5.198135181042651e-09,-9.48574002983086e-05,-5.955479766746708e-08,1.2446429545546503e-07,-1.8085013657281223e-06,2.4901227143180974e-05,-0.01977284311434002,4.891072421775577e-05,3.719919799446103e-05,-0.5934915779895035,0.014791661921439752,4.457306428012564e-07,2.1072906722058735e-07,9.677582276740942e-08,-1.924454123831968e-06,-3.0402045151116594e-06
dB/dt tg08,8.421096563675341e-07,3.1359458371067186e-07,3.201077763598484e-07,2.931452749369319e-07,-1.0389141073834643e-08,-8.034425305770774e-11,2.4566014695195288e-11,6.7443171079592154e-09,-1.8856804722202883e-09,-4.948210779080175e-05,3.3308015269737746e-07,-4.2089205627094244e-07,2.556250229278655e-05,2.154117418590967e-06,-0.006897417526063216,4.1262534654035846e-05,3.101211433233935e-05,2.217408077404515,0.00435676000372496,-5.372022624348523e-07,7.222980070691196e-08,1.9053730427931057e-07,4.853257318004573e-05,-9.323341780226527e-07
dB/dt tg09,2.1661602572519702e-07,1.1724305933532108e-07,1.1770649568430291e-07,4.627382028806571e-08,-1.2593864396025447e-09,-2.049208853741091e-11,4.012196668885339e-12,1.9542587118657626e-09,-1.650863614081727e-09,-3.802153648693511e-05,-3.6361325644799425e-09,-1.4814592281400122e-07,6.590405194957558e-06,5.471383340923967e-06,-0.008480508086090598,3.405423099565675e-05,2.5247657643417402e-05,0.47551176108833565,0.004344625342809754,6.315837948938557e-08,1.207137011659095e-07,1.1390487809842878e-07,1.2746253726934616e-05,-9.194409146319698e-07
dB/dt tg10,-4.089064225765471e-07,-6.929818154711717e-08,-7.458694102187411e-08,-2.315980415512449e-07,8.368514532513968e-09,3.679571973065393e-11,-2.4289127197575667e-11,-2.940252973937361e-09,-2.0840128972556606e-09,-3.71249764694867e-05,-3.342656500606134e-07,1.7181384452294032e-07,-1.3420672300890784e-05,1.2364906726544107e-05,-0.01188147940767634,2.9118720139724862e-05,2.1321519617389753e-05,-1.4127812564292332,0.006286177658904555,7.045813017476667e-07,1.800900540827614e-07,3.294984337658044e-08,-2.4645786156000405e-05,-1.3018309417310255e-06
dB/dt tg11,-3.0478464990932776e-07,-5.152312075326647e-08,-5.5784618464832666e-08,-1.6850155826786458e-07,6.242720774665445e-09,2.8554314851300553e-11,-1.6338038096324808e-11,-2.1612948844610284e-09,-1.487218231498081e-09,-2.7376167871145238e-05,-2.695697983593075e-07,1.0849289031580577e-07,-9.83747253609626e-06,8.756320071897987e-06,-0.009063759415195646,2.5549907217091983e-05,1.846904828329713e-05,-1.032064322440216,0.004472364198302607,5.371593655595815e-07,1.4739132901960844e-07,3.488794599108603e-08,-1.806237044989536e-05,-9.30308116659516e-07
dB/dt tg12,1.4226464206270467e-07,6.055758555137196e-08,6.05351202746038e-08,5.714818465510292e-08,-1.4787981663572707e-09,-1.035319713067432e-11,9.066197568211958e-12,1.2799907085673177e-09,-3.369610901048668e-10,-1.2102321445508727e-05,-1.672361865521958e-08,-1.3571935839642868e-07,4.880765942699758e-06,-1.090907630808297e-07,-0.0029994261512929607,2.180827595316098e-05,1.547999831246917e-05,0.4244660037187798,0.0006977501090173503,-1.952675300059897e-08,6.737553012034617e-08,7.36022968267035e-08,9.241467758408198e-06,-1.6376399569266685e-07
dB/dt tg13,1.1109937634522194e-07,4.4520741681065516e-08,4.4393481357506604e-08,4.777788871612453e-08,-1.2509219744324226e-09,-7.368529870596137e-12,7.983553046955226e-12,9.885013967003166e-10,-1.5585258307550679e-10,-7.540468562515643e-06,-2.099838067401227e-08,-1.1320803481690675e-07,3.849140721561393e-06,-5.928643037080552e-07,-0.001949949468862073,1.818600788917785e-05,1.2631904950155264e-05,0.34331679146139477,0.0002370817931487151,-2.378436402479524e-08,5.3318976640332796e-08,5.808326851307583e-08,7.259937439927315e-06,-6.480601599747383e-08
dB/dt tg14,-4.9170671669993765e-08,-3.422935223218593e-09,-4.869224941098964e-09,-2.7274404038133655e-08,1.2234595980172383e-09,6.774005821674727e-12,-5.576316712534772e-13,-2.948793670866549e-10,-3.24638573653836e-10,-7.706269852576012e-06,-9.776469405598221e-08,-1.9385637489702314e-08,-1.439928602686136e-06,1.567038580734902e-06,-0.002718204533480105,1.560112726449235e-05,1.0627678627843302e-05,-0.1604172134223189,0.0009172558128175465,1.3425497318165872e-07,6.244045764715232e-08,3.135284609943458e-08,-2.6130359702636564e-06,-1.9762814313803293e-07
