time(s),signal_pred(V/m2),signal_obs(V/m2),err_obs(V/m2),err_scl(V/m2),rhoa_pred(V/m2),rhoa_obs(V/m2)
5.070000e-06,5.883333737e-06,4.616888889e-04,2.849777778e-07,5.078577778e-05,1.208498144e+03,6.602000000e+01
6.070000e-06,3.562702175e-06,1.741155556e-04,1.703822222e-07,1.915271111e-05,1.250760273e+03,9.359000000e+01
7.080000e-06,2.339207585e-06,6.519111111e-05,9.946666667e-08,7.171022222e-06,1.281072292e+03,1.394700000e+02
8.520000e-06,1.430643220e-06,1.507733333e-05,6.113777778e-08,1.658506667e-06,1.305934388e+03,2.718200000e+02
1.053000e-05,8.076615579e-07,2.602666667e-07,5.758222222e-08,5.758222222e-08,1.343202061e+03,2.858120000e+03
1.255000e-05,4.980819500e-07,-9.125333333e-07,3.861333333e-08,1.003786667e-07,1.383783552e+03,-9.246700000e+02
1.456000e-05,3.282240407e-07,-6.901333333e-07,2.186666667e-08,7.591466667e-08,1.426567611e+03,-8.695900000e+02
1.744000e-05,1.929588190e-07,-1.420088889e-07,1.463288889e-08,1.562097778e-08,1.504715359e+03,-1.846120000e+03
2.146000e-05,1.029673937e-07,1.528355556e-07,1.499911111e-08,1.681191111e-08,1.618672172e+03,1.243640000e+03
2.549000e-05,6.096620575e-08,2.753777778e-07,1.767288889e-08,3.029155556e-08,1.723186985e+03,6.307300000e+02
2.950000e-05,3.707768219e-08,2.408888889e-07,1.131733333e-08,2.649777778e-08,1.881755373e+03,5.404500000e+02
3.528000e-05,1.778567656e-08,2.195555556e-07,1.309688889e-08,2.415111111e-08,2.279014153e+03,4.266500000e+02
4.330000e-05,6.566891599e-09,1.898666667e-07,1.486400000e-08,2.088533333e-08,3.147423508e+03,3.340300000e+02
5.140000e-05,2.066605350e-09,1.645333333e-07,1.319822222e-08,1.809866667e-08,5.111692007e+03,2.762000000e+02
5.941000e-05,-2.436251518e-10,1.148622222e-07,1.031644444e-08,1.263484444e-08,-1.670170880e+04,2.757200000e+02
7.095000e-05,-1.927411999e-09,7.982222222e-08,5.896888889e-09,8.780444444e-09,-3.129232782e+03,2.613800000e+02
8.707000e-05,-2.628538708e-09,5.873777778e-08,4.876444444e-09,6.461155556e-09,-1.808913297e+03,2.280000000e+02
