X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
0.000,0.000,0.000,1.384,100.000,0.0,1.0e-06,0.341
0.000,0.000,0.000,5.032,2653.276,0.1,6.2e-04,0.890
0.000,0.000,0.000,4.138,2445.747,0.1,5.8e-04,0.856
0.000,0.000,0.000,8.002,1721.922,0.6,1.0e-06,0.333
0.000,0.000,0.000,0.000,415.797,0.0,1.0e-06,0.097
