time(s),signal_pred(V/m2),signal_obs(V/m2),err_obs(V/m2),err_scl(V/m2),rhoa_pred(V/m2),rhoa_obs(V/m2)
5.070000e-06,1.557678722e-06,4.616888889e-04,2.849777778e-07,9.233777778e-05,2.930958838e+03,6.602000000e+01
6.070000e-06,1.921010502e-06,1.741155556e-04,1.703822222e-07,3.482311111e-05,1.888022933e+03,9.359000000e+01
7.080000e-06,5.806586798e-07,6.519111111e-05,9.946666667e-08,1.303822222e-05,3.243437488e+03,1.394700000e+02
8.520000e-06,-3.125848072e-07,1.507733333e-05,6.113777778e-08,3.015466667e-06,-3.599954468e+03,2.718200000e+02
1.053000e-05,3.163059809e-07,2.602666667e-07,5.758222222e-08,5.758222222e-08,2.509319848e+03,2.858120000e+03
1.255000e-05,3.261243844e-07,-9.125333333e-07,3.861333333e-08,1.825066667e-07,1.835185004e+03,-9.246700000e+02
1.456000e-05,4.891591874e-08,-6.901333333e-07,2.186666667e-08,1.380266667e-07,5.075036167e+03,-8.695900000e+02
1.744000e-05,-8.767546630e-08,-1.420088889e-07,1.463288889e-08,2.840177778e-08,-2.545923711e+03,-1.846120000e+03
2.146000e-05,-2.437110852e-08,1.528355556e-07,1.499911111e-08,3.056711111e-08,-4.230339197e+03,1.243640000e+03
2.549000e-05,4.966294125e-08,2.753777778e-07,1.767288889e-08,5.507555556e-08,1.975620662e+03,6.307300000e+02
2.950000e-05,3.291106623e-08,2.408888889e-07,1.131733333e-08,4.817777778e-08,2.037402876e+03,5.404500000e+02
3.528000e-05,-2.670052796e-08,2.195555556e-07,1.309688889e-08,4.391111111e-08,-1.738257251e+03,4.266500000e+02
4.330000e-05,-2.223884818e-08,1.898666667e-07,1.486400000e-08,3.797333333e-08,-1.395683323e+03,3.340300000e+02
5.140000e-05,-4.575503679e-10,1.645333333e-07,1.319822222e-08,3.290666667e-08,-1.396723495e+04,2.762000000e+02
5.941000e-05,3.506495105e-09,1.148622222e-07,1.031644444e-08,2.297244444e-08,2.822670371e+03,2.757200000e+02
7.095000e-05,-2.401281251e-09,7.982222222e-08,5.896888889e-09,1.596444444e-08,-2.702665038e+03,2.613800000e+02
8.707000e-05,-8.504623447e-09,5.873777778e-08,4.876444444e-09,1.174755556e-08,-8.269081570e+02,2.280000000e+02
