X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
0.000,0.000,0.000,1.257,100.000,0.0,1.0e-06,0.434
0.000,0.000,0.000,5.569,2837.517,0.1,6.4e-04,0.902
0.000,0.000,0.000,4.399,2595.051,0.1,5.9e-04,0.866
0.000,0.000,0.000,7.876,1970.630,0.6,1.0e-06,0.333
0.000,0.000,0.000,0.000,531.400,0.0,1.0e-06,0.103
