time(s),signal_pred(V/m2),signal_obs(V/m2),err_obs(V/m2),err_scl(V/m2),rhoa_pred(V/m2),rhoa_obs(V/m2)
5.070000e-06,4.203168932e-06,4.616888889e-04,2.849777778e-07,2.308444444e-05,1.512204110e+03,6.602000000e+01
6.070000e-06,2.726776496e-06,1.741155556e-04,1.703822222e-07,8.705777778e-06,1.494837773e+03,9.359000000e+01
7.080000e-06,1.790936834e-06,6.519111111e-05,9.946666667e-08,3.259555556e-06,1.530732493e+03,1.394700000e+02
8.520000e-06,1.095280477e-06,1.507733333e-05,6.113777778e-08,7.538666667e-07,1.560481727e+03,2.718200000e+02
1.053000e-05,7.234826757e-07,2.602666667e-07,5.758222222e-08,5.758222222e-08,1.445469283e+03,2.858120000e+03
1.255000e-05,4.934870587e-07,-9.125333333e-07,3.861333333e-08,4.562666667e-08,1.392359945e+03,-9.246700000e+02
1.456000e-05,3.317568240e-07,-6.901333333e-07,2.186666667e-08,3.450666667e-08,1.416422146e+03,-8.695900000e+02
1.744000e-05,2.069409606e-07,-1.420088889e-07,1.463288889e-08,7.100444444e-09,1.436149997e+03,-1.846120000e+03
2.146000e-05,1.293153839e-07,1.528355556e-07,1.499911111e-08,1.499911111e-08,1.390566997e+03,1.243640000e+03
2.549000e-05,9.024224493e-08,2.753777778e-07,1.767288889e-08,1.767288889e-08,1.326738271e+03,6.307300000e+02
2.950000e-05,6.262534761e-08,2.408888889e-07,1.131733333e-08,1.204444444e-08,1.326797925e+03,5.404500000e+02
3.528000e-05,3.610836579e-08,2.195555556e-07,1.309688889e-08,1.309688889e-08,1.421418816e+03,4.266500000e+02
4.330000e-05,2.054563528e-08,1.898666667e-07,1.486400000e-08,1.486400000e-08,1.471347875e+03,3.340300000e+02
5.140000e-05,1.388131538e-08,1.645333333e-07,1.319822222e-08,1.319822222e-08,1.435872784e+03,2.762000000e+02
5.941000e-05,9.461358119e-09,1.148622222e-07,1.031644444e-08,1.031644444e-08,1.456375402e+03,2.757200000e+02
7.095000e-05,5.008304507e-09,7.982222222e-08,5.896888889e-09,5.896888889e-09,1.655619092e+03,2.613800000e+02
8.707000e-05,1.940101059e-09,5.873777778e-08,4.876444444e-09,4.876444444e-09,2.214850585e+03,2.280000000e+02
