X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
0.000,0.000,0.000,1.304,100.000,0.0,1.0e-06,0.654
0.000,0.000,0.000,5.909,2955.432,0.1,6.6e-04,0.915
0.000,0.000,0.000,4.468,2683.255,0.1,6.1e-04,0.881
0.000,0.000,0.000,7.895,1391.327,0.7,1.0e-06,0.468
0.000,0.000,0.000,0.000,402.222,0.0,1.0e-06,0.099
