time(s),signal_pred(V/m2),signal_obs(V/m2),err_obs(V/m2),err_scl(V/m2),rhoa_pred(V/m2),rhoa_obs(V/m2)
5.070000e-06,6.114531401e-06,4.616888889e-04,2.849777778e-07,7.848711111e-05,1.177839707e+03,6.602000000e+01
6.070000e-06,2.392639836e-06,1.741155556e-04,1.703822222e-07,2.959964444e-05,1.630955851e+03,9.359000000e+01
7.080000e-06,1.700686454e-06,6.519111111e-05,9.946666667e-08,1.108248889e-05,1.584418770e+03,1.394700000e+02
8.520000e-06,1.284154912e-06,1.507733333e-05,6.113777778e-08,2.563146667e-06,1.403451170e+03,2.718200000e+02
1.053000e-05,2.366809429e-07,2.602666667e-07,5.758222222e-08,5.758222222e-08,3.044519528e+03,2.858120000e+03
1.255000e-05,-3.030577958e-08,-9.125333333e-07,3.861333333e-08,1.551306667e-07,-8.945097114e+03,-9.246700000e+02
1.456000e-05,4.039231792e-08,-6.901333333e-07,2.186666667e-08,1.173226667e-07,5.765984017e+03,-8.695900000e+02
1.744000e-05,5.589888385e-08,-1.420088889e-07,1.463288889e-08,2.414151111e-08,3.436861395e+03,-1.846120000e+03
2.146000e-05,-2.403491342e-08,1.528355556e-07,1.499911111e-08,2.598204444e-08,-4.269696503e+03,1.243640000e+03
2.549000e-05,-8.251905622e-08,2.753777778e-07,1.767288889e-08,4.681422222e-08,-1.408280014e+03,6.307300000e+02
2.950000e-05,-7.109755275e-08,2.408888889e-07,1.131733333e-08,4.095111111e-08,-1.219181737e+03,5.404500000e+02
3.528000e-05,-2.633310983e-08,2.195555556e-07,1.309688889e-08,3.732444444e-08,-1.754388810e+03,4.266500000e+02
4.330000e-05,-2.176860578e-08,1.898666667e-07,1.486400000e-08,3.227733333e-08,-1.415711216e+03,3.340300000e+02
5.140000e-05,-3.004613771e-08,1.645333333e-07,1.319822222e-08,2.797066667e-08,-8.581119353e+02,2.762000000e+02
5.941000e-05,-2.785983291e-08,1.148622222e-07,1.031644444e-08,1.952657778e-08,-7.089081743e+02,2.757200000e+02
7.095000e-05,-1.831684366e-08,7.982222222e-08,5.896888889e-09,1.356977778e-08,-6.974618934e+02,2.613800000e+02
8.707000e-05,-9.224196883e-09,5.873777778e-08,4.876444444e-09,9.985422222e-09,-7.833243487e+02,2.280000000e+02
