X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
0.000,0.000,0.000,2.638,100.000,0.0,1.0e-06,0.117
0.000,0.000,0.000,4.178,1969.390,0.2,5.5e-04,0.810
0.000,0.000,0.000,3.989,1841.812,0.3,5.3e-04,0.779
0.000,0.000,0.000,7.110,867.022,0.4,1.0e-06,0.155
0.000,0.000,0.000,0.000,426.727,0.0,1.0e-06,0.098
