time(s),signal_pred(V/m2),signal_obs(V/m2),err_obs(V/m2),err_scl(V/m2),rhoa_pred(V/m2),rhoa_obs(V/m2)
5.070000e-06,1.509680914e-05,4.950977778e-04,9.481022222e-07,6.931368889e-05,6.554719500e+02,6.406000000e+01
6.070000e-06,7.085930642e-06,1.884177778e-04,5.390133333e-07,2.637848889e-05,8.039796759e+02,9.028000000e+01
7.080000e-06,3.735336134e-06,7.188666667e-05,3.199822222e-07,1.006413333e-05,9.532692804e+02,1.328400000e+02
8.520000e-06,1.772854935e-06,1.722364444e-05,1.575493333e-07,2.411310222e-06,1.150736870e+03,2.528700000e+02
1.053000e-05,5.724171040e-07,1.000400000e-06,8.216400000e-08,1.400560000e-07,1.717783657e+03,1.184080000e+03
1.255000e-05,1.418635975e-07,-4.475377778e-07,6.536311111e-08,6.265528889e-08,3.249655308e+03,-1.511410000e+03
1.456000e-05,-1.030334849e-09,-1.518093333e-08,6.047955556e-08,2.125330667e-09,-6.764508846e+04,-1.126030000e+04
1.744000e-05,-8.331658125e-08,3.793866667e-07,5.104044444e-08,5.311413333e-08,-2.677682364e+03,9.748300000e+02
2.146000e-05,-1.202049553e-07,6.035200000e-07,4.544622222e-08,8.449280000e-08,-1.484202105e+03,5.060900000e+02
2.549000e-05,-1.227001994e-07,6.299422222e-07,4.466266667e-08,8.819191111e-08,-1.098949111e+03,3.693200000e+02
2.950000e-05,-1.093702990e-07,5.898533333e-07,3.892266667e-08,8.257946667e-08,-9.300819019e+02,3.023500000e+02
3.528000e-05,-8.637263246e-08,5.063955556e-07,3.693644444e-08,7.089537778e-08,-8.079027538e+02,2.485100000e+02
4.330000e-05,-6.723628466e-08,4.409777778e-07,3.427600000e-08,6.173688889e-08,-6.785916655e+02,1.936600000e+02
5.140000e-05,-5.495288974e-08,3.609822222e-07,3.201644444e-08,5.053751111e-08,-5.832999399e+02,1.663000000e+02
5.941000e-05,-4.512999665e-08,2.880933333e-07,3.261777778e-08,4.033306667e-08,-5.224940693e+02,1.518500000e+02
7.095000e-05,-3.384253779e-08,2.314222222e-07,3.154266667e-08,3.239911111e-08,-4.708994740e+02,1.306600000e+02
8.707000e-05,-2.433297746e-08,1.957066667e-07,2.751555556e-08,2.751555556e-08,-4.171059740e+02,1.039000000e+02
