X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
0.000,0.000,0.000,2.245,100.000,0.0,1.0e-06,0.157
0.000,0.000,0.000,4.480,2228.943,0.1,5.8e-04,0.857
0.000,0.000,0.000,4.019,2071.344,0.2,5.6e-04,0.823
0.000,0.000,0.000,7.200,1186.417,0.5,1.0e-06,0.183
0.000,0.000,0.000,0.000,470.057,0.0,1.0e-06,0.099
