X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
0.000,0.000,0.000,2.388,100.000,0.0,1.0e-06,0.140
0.000,0.000,0.000,4.333,2174.101,0.2,5.8e-04,0.847
0.000,0.000,0.000,3.953,2020.094,0.2,5.5e-04,0.814
0.000,0.000,0.000,7.863,1090.429,0.5,1.0e-06,0.175
0.000,0.000,0.000,0.000,431.252,0.0,1.0e-06,0.098
