time(s),signal_pred(V/m2),signal_obs(V/m2),err_obs(V/m2),err_scl(V/m2),rhoa_pred(V/m2),rhoa_obs(V/m2)
5.070000e-06,3.157601534e-05,4.950977778e-04,9.481022222e-07,9.901955556e-05,4.007799668e+02,6.406000000e+01
6.070000e-06,1.445567048e-05,1.884177778e-04,5.390133333e-07,3.768355556e-05,4.998244634e+02,9.028000000e+01
7.080000e-06,7.268560580e-06,7.188666667e-05,3.199822222e-07,1.437733333e-05,6.116032449e+02,1.328400000e+02
8.520000e-06,3.238875536e-06,1.722364444e-05,1.575493333e-07,3.444728889e-06,7.700081512e+02,2.528700000e+02
1.053000e-05,1.055660388e-06,1.000400000e-06,8.216400000e-08,2.000800000e-07,1.142248819e+03,1.184080000e+03
1.255000e-05,2.742636071e-07,-4.475377778e-07,6.536311111e-08,8.950755556e-08,2.093979801e+03,-1.511410000e+03
1.456000e-05,-1.119591867e-08,-1.518093333e-08,6.047955556e-08,3.036186667e-09,-1.378844756e+04,-1.126030000e+04
1.744000e-05,-1.655474027e-07,3.793866667e-07,5.104044444e-08,7.587733333e-08,-1.694201667e+03,9.748300000e+02
2.146000e-05,-2.116820236e-07,6.035200000e-07,4.544622222e-08,1.207040000e-07,-1.017775452e+03,5.060900000e+02
2.549000e-05,-2.001722228e-07,6.299422222e-07,4.466266667e-08,1.259884444e-07,-7.929976245e+02,3.693200000e+02
2.950000e-05,-1.776006750e-07,5.898533333e-07,3.892266667e-08,1.179706667e-07,-6.732210993e+02,3.023500000e+02
3.528000e-05,-1.461531610e-07,5.063955556e-07,3.693644444e-08,1.012791111e-07,-5.689460031e+02,2.485100000e+02
4.330000e-05,-1.128938944e-07,4.409777778e-07,3.427600000e-08,8.819555556e-08,-4.803568884e+02,1.936600000e+02
5.140000e-05,-8.924878506e-08,3.609822222e-07,3.201644444e-08,7.219644444e-08,-4.221668032e+02,1.663000000e+02
5.941000e-05,-7.249399624e-08,2.880933333e-07,3.261777778e-08,5.761866667e-08,-3.809402584e+02,1.518500000e+02
7.095000e-05,-5.489502220e-08,2.314222222e-07,3.154266667e-08,4.628444444e-08,-3.410998358e+02,1.306600000e+02
8.707000e-05,-4.031855624e-08,1.957066667e-07,2.751555556e-08,3.914133333e-08,-2.978790301e+02,1.039000000e+02
