X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
0.000,0.000,0.000,3.137,100.000,0.0,1.0e-06,0.170
0.000,0.000,0.000,4.653,2175.772,0.1,5.9e-04,0.861
0.000,0.000,0.000,4.187,2048.044,0.2,5.6e-04,0.829
0.000,0.000,0.000,8.520,1061.750,0.5,1.0e-06,0.186
0.000,0.000,0.000,0.000,450.048,0.0,1.0e-06,0.099
