time(s),signal_pred(V/m2),signal_obs(V/m2),err_obs(V/m2),err_scl(V/m2),rhoa_pred(V/m2),rhoa_obs(V/m2)
5.070000e-06,2.546456043e-05,4.950977778e-04,9.481022222e-07,8.416662222e-05,4.625799079e+02,6.406000000e+01
6.070000e-06,1.164683035e-05,1.884177778e-04,5.390133333e-07,3.203102222e-05,5.772596058e+02,9.028000000e+01
7.080000e-06,5.952579322e-06,7.188666667e-05,3.199822222e-07,1.222073333e-05,6.987126342e+02,1.328400000e+02
8.520000e-06,2.739874484e-06,1.722364444e-05,1.575493333e-07,2.928019556e-06,8.608702840e+02,2.528700000e+02
1.053000e-05,8.731177335e-07,1.000400000e-06,8.216400000e-08,1.700680000e-07,1.296368079e+03,1.184080000e+03
1.255000e-05,2.157442282e-07,-4.475377778e-07,6.536311111e-08,7.608142222e-08,2.457301730e+03,-1.511410000e+03
1.456000e-05,-2.558630853e-09,-1.518093333e-08,6.047955556e-08,2.580758667e-09,-3.688785823e+04,-1.126030000e+04
1.744000e-05,-1.243703862e-07,3.793866667e-07,5.104044444e-08,6.449573333e-08,-2.050070032e+03,9.748300000e+02
2.146000e-05,-1.735577113e-07,6.035200000e-07,4.544622222e-08,1.025984000e-07,-1.161837387e+03,5.060900000e+02
2.549000e-05,-1.734122004e-07,6.299422222e-07,4.466266667e-08,1.070901778e-07,-8.726122958e+02,3.693200000e+02
2.950000e-05,-1.538178381e-07,5.898533333e-07,3.892266667e-08,1.002750667e-07,-7.409399152e+02,3.023500000e+02
3.528000e-05,-1.220069671e-07,5.063955556e-07,3.693644444e-08,8.608724444e-08,-6.417316195e+02,2.485100000e+02
4.330000e-05,-9.457027422e-08,4.409777778e-07,3.427600000e-08,7.496622222e-08,-5.405566659e+02,1.936600000e+02
5.140000e-05,-7.669555341e-08,3.609822222e-07,3.201644444e-08,6.136697778e-08,-4.670594512e+02,1.663000000e+02
5.941000e-05,-6.280532298e-08,2.880933333e-07,3.261777778e-08,4.897586667e-08,-4.191736077e+02,1.518500000e+02
7.095000e-05,-4.716136043e-08,2.314222222e-07,3.154266667e-08,3.934177778e-08,-3.774382739e+02,1.306600000e+02
8.707000e-05,-3.404942113e-08,1.957066667e-07,2.751555556e-08,3.327013333e-08,-3.334034509e+02,1.039000000e+02
