X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
0.000,0.000,0.000,2.461,100.000,0.0,1.0e-06,0.123
0.000,0.000,0.000,4.263,2038.760,0.2,5.5e-04,0.822
0.000,0.000,0.000,4.021,1912.661,0.2,5.3e-04,0.790
0.000,0.000,0.000,7.257,986.758,0.4,1.0e-06,0.170
0.000,0.000,0.000,0.000,441.484,0.0,1.0e-06,0.098
