time(s),signal_pred(V/m2),signal_obs(V/m2),err_obs(V/m2),err_scl(V/m2),rhoa_pred(V/m2),rhoa_obs(V/m2)
5.070000e-06,4.504389953e-06,5.366444444e-04,4.460800000e-07,9.122955556e-05,1.467980321e+03,6.070000000e+01
6.070000e-06,2.961031184e-06,2.062755556e-04,2.518311111e-07,3.506684444e-05,1.438404437e+03,8.499000000e+01
7.080000e-06,1.440075954e-06,7.873822222e-05,1.710884444e-07,1.338549778e-05,1.799610250e+03,1.250000000e+02
8.520000e-06,4.304206829e-07,1.864133333e-05,8.558977778e-08,3.169026667e-06,2.956850775e+03,2.398800000e+02
1.053000e-05,4.206246365e-07,2.408977778e-07,5.362800000e-08,5.362800000e-08,2.109504214e+03,3.058500000e+03
1.255000e-05,2.831403980e-07,-1.337328889e-06,4.639377778e-08,2.273459111e-07,2.049982018e+03,-7.285800000e+02
1.456000e-05,7.413445853e-08,-8.108888889e-07,3.886800000e-08,1.378511111e-07,3.910285329e+03,-7.939600000e+02
1.744000e-05,-4.014216128e-08,-2.170266667e-07,3.072266667e-08,3.689453333e-08,-4.356919321e+03,-1.414950000e+03
2.146000e-05,-2.896716265e-08,1.645648889e-07,3.088666667e-08,3.088666667e-08,-3.832692576e+03,1.203410000e+03
2.549000e-05,3.778816205e-09,2.356133333e-07,2.853600000e-08,4.005426667e-08,1.118503244e+04,7.115300000e+02
2.950000e-05,-5.610406666e-09,2.664088889e-07,2.919200000e-08,4.528951111e-08,-6.736865841e+03,5.136700000e+02
3.528000e-05,-3.486306684e-08,2.749733333e-07,2.523777778e-08,4.674546667e-08,-1.479220103e+03,3.733500000e+02
4.330000e-05,-2.913228669e-08,2.254088889e-07,2.319688889e-08,3.831951111e-08,-1.185117131e+03,3.029100000e+02
5.140000e-05,-1.470678783e-08,1.980755556e-07,2.622177778e-08,3.367284444e-08,-1.404560348e+03,2.481300000e+02
5.941000e-05,-1.021505756e-08,1.565653333e-07,2.429022222e-08,2.661610667e-08,-1.406795663e+03,2.280000000e+02
7.095000e-05,-1.063523529e-08,9.998533333e-08,1.933377778e-08,1.933377778e-08,-1.018760471e+03,2.286900000e+02
8.707000e-05,-1.154440568e-08,9.050977778e-08,1.909688889e-08,1.909688889e-08,-6.856916475e+02,1.737200000e+02
