X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
0.000,0.000,0.000,2.732,100.000,0.0,1.0e-06,0.564
0.000,0.000,0.000,5.906,2439.022,0.1,6.4e-04,0.901
0.000,0.000,0.000,4.885,2234.049,0.1,6.0e-04,0.866
0.000,0.000,0.000,8.099,1381.685,0.5,1.0e-06,0.257
0.000,0.000,0.000,0.000,689.271,0.0,1.0e-06,0.106
