X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
0.000,0.000,0.000,1.420,100.000,0.0,1.0e-06,0.281
0.000,0.000,0.000,4.690,2583.296,0.1,6.2e-04,0.889
0.000,0.000,0.000,3.937,2385.123,0.1,5.8e-04,0.855
0.000,0.000,0.000,7.375,1736.223,0.6,1.0e-06,0.284
0.000,0.000,0.000,0.000,577.881,0.0,1.0e-06,0.103
