time(s),signal_pred(V/m2),signal_obs(V/m2),err_obs(V/m2),err_scl(V/m2),rhoa_pred(V/m2),rhoa_obs(V/m2)
5.070000e-06,5.887691891e-06,5.366444444e-04,4.460800000e-07,1.073288889e-04,1.227950437e+03,6.070000000e+01
6.070000e-06,1.878691798e-06,2.062755556e-04,2.518311111e-07,4.125511111e-05,1.948076356e+03,8.499000000e+01
7.080000e-06,1.822518779e-06,7.873822222e-05,1.710884444e-07,1.574764444e-05,1.538109954e+03,1.250000000e+02
8.520000e-06,1.781867935e-06,1.864133333e-05,8.558977778e-08,3.728266667e-06,1.146853173e+03,2.398800000e+02
1.053000e-05,2.875358316e-07,2.408977778e-07,5.362800000e-08,5.362800000e-08,2.718413717e+03,3.058500000e+03
1.255000e-05,-5.180461906e-08,-1.337328889e-06,4.639377778e-08,2.674657778e-07,-6.360710368e+03,-7.285800000e+02
1.456000e-05,1.271934707e-07,-8.108888889e-07,3.886800000e-08,1.621777778e-07,2.728424766e+03,-7.939600000e+02
1.744000e-05,1.808099287e-07,-2.170266667e-07,3.072266667e-08,4.340533333e-08,1.597466781e+03,-1.414950000e+03
2.146000e-05,3.617939980e-08,1.645648889e-07,3.088666667e-08,3.291297778e-08,3.304712771e+03,1.203410000e+03
2.549000e-05,-8.108210127e-08,2.356133333e-07,2.853600000e-08,4.712266667e-08,-1.448519783e+03,7.115300000e+02
2.950000e-05,-6.987366566e-08,2.664088889e-07,2.919200000e-08,5.328177778e-08,-1.253848626e+03,5.136700000e+02
3.528000e-05,9.099837940e-10,2.749733333e-07,2.523777778e-08,5.499466667e-08,1.681076281e+04,3.733500000e+02
4.330000e-05,-2.830321063e-09,2.254088889e-07,2.319688889e-08,4.508177778e-08,-5.607731232e+03,3.029100000e+02
5.140000e-05,-2.645118885e-08,1.980755556e-07,2.622177778e-08,3.961511111e-08,-9.497052180e+02,2.481300000e+02
5.941000e-05,-2.807157956e-08,1.565653333e-07,2.429022222e-08,3.131306667e-08,-7.170459695e+02,2.280000000e+02
7.095000e-05,-1.641649620e-08,9.998533333e-08,1.933377778e-08,1.999706667e-08,-7.627516808e+02,2.286900000e+02
8.707000e-05,-4.617602334e-09,9.050977778e-08,1.909688889e-08,1.909688889e-08,-1.263083979e+03,1.737200000e+02
