X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
0.000,0.000,0.000,1.437,100.000,0.0,1.0e-06,0.210
0.000,0.000,0.000,4.588,2526.706,0.1,6.0e-04,0.877
0.000,0.000,0.000,3.935,2342.412,0.2,5.7e-04,0.843
0.000,0.000,0.000,8.083,1547.197,0.6,1.0e-06,0.271
0.000,0.000,0.000,0.000,489.984,0.0,1.0e-06,0.100
