time(s),signal_pred(V/m2),signal_obs(V/m2),err_obs(V/m2),err_scl(V/m2),rhoa_pred(V/m2),rhoa_obs(V/m2)
5.070000e-06,6.006611075e-06,5.366444444e-04,2.603955556e-07,1.073288889e-04,1.211689133e+03,6.071000000e+01
6.070000e-06,3.226518137e-06,2.071866667e-04,1.418782222e-07,4.143733333e-05,1.358376817e+03,8.474000000e+01
7.080000e-06,2.054813323e-06,7.988622222e-05,1.023724444e-07,1.597724444e-05,1.419887084e+03,1.238000000e+02
8.520000e-06,1.250642540e-06,1.918800000e-05,4.879911111e-08,3.837600000e-06,1.452120637e+03,2.352500000e+02
1.053000e-05,5.845278972e-07,5.515866667e-07,3.318266667e-08,1.103173333e-07,1.693973866e+03,1.761050000e+03
1.255000e-05,3.079176254e-07,-1.154195556e-06,3.105066667e-08,2.308391111e-07,1.938481130e+03,-8.037500000e+02
1.456000e-05,2.008984893e-07,-7.354488889e-07,3.174311111e-08,1.470897778e-07,2.011734889e+03,-8.473300000e+02
1.744000e-05,1.144648231e-07,-2.283244444e-07,2.924666667e-08,4.566488889e-08,2.166699376e+03,-1.367580000e+03
2.146000e-05,4.164490721e-08,1.053973333e-07,2.678666667e-08,2.678666667e-08,3.008846449e+03,1.619750000e+03
2.549000e-05,3.385401152e-09,2.354311111e-07,2.549288889e-08,4.708622222e-08,1.203559788e+04,7.119400000e+02
2.950000e-05,-7.212213580e-09,2.410800000e-07,2.551111111e-08,4.821600000e-08,-5.698253167e+03,5.491400000e+02
3.528000e-05,-6.558212183e-09,2.305111111e-07,2.562044444e-08,4.610222222e-08,-4.505602597e+03,4.200300000e+02
4.330000e-05,-1.009826231e-08,1.657311111e-07,2.480044444e-08,3.314622222e-08,-2.401669417e+03,3.718700000e+02
5.140000e-05,-1.299216787e-08,1.188817778e-07,2.275955556e-08,2.377635556e-08,-1.525566720e+03,3.486900000e+02
5.941000e-05,-1.253004733e-08,9.318844444e-08,2.297822222e-08,2.297822222e-08,-1.227692940e+03,3.222200000e+02
7.095000e-05,-1.002600654e-08,8.580844444e-08,2.060933333e-08,2.060933333e-08,-1.059623296e+03,2.532300000e+02
8.707000e-05,-7.345181666e-09,7.228755556e-08,2.215822222e-08,2.215822222e-08,-9.269185030e+02,2.018100000e+02
