,thk_00,thk_01,thk_02,thk_03,rho0_00,rho0_01,rho0_02,rho0_03,rho0_04,max_pha_00,max_pha_01,max_pha_02,max_pha_03,max_pha_04,tau_phi_00,tau_phi_01,tau_phi_02,tau_phi_03,tau_phi_04,c_00,c_01,c_02,c_03,c_04
dB/dt tg01,4.015784389382323e-06,1.4168130227551677e-06,1.5064301783569097e-06,-2.554614343363464e-06,-2.0482594729535775e-08,-5.102352263539385e-10,-5.304644887974888e-10,1.4676154977700582e-08,-6.600549436397017e-08,-0.0006506001210252842,3.226211708244861e-06,3.436397440118061e-06,5.578962791097243e-05,0.00033830127142245146,-0.304221862878528,3.272863985223147e-05,2.3137940653958377e-05,-11.698218230426033,0.17014665234852108,-7.906488380028961e-07,-2.3837602955096528e-07,-5.580892131303885e-07,0.0011470799787522625,-3.513802207607844e-05
dB/dt tg02,6.115146885285279e-06,3.2905086611332345e-06,3.2862615090129285e-06,-1.4372667611884477e-06,-3.6873432669817635e-08,-5.461593079824283e-10,-5.860793648283525e-10,7.875370705446485e-10,-4.246886766722013e-08,-0.0004009074747169598,3.4365325640665967e-06,3.7176470399572885e-06,6.896530111486849e-05,0.00020968381718632642,-0.24253764625801852,2.7287691198937304e-05,1.9435517997173248e-05,0.9478712249251615,0.10946906925989591,-5.577779966156137e-07,-3.208393978379706e-07,-6.602570292490254e-07,0.0007510195436879704,-2.2648875273207937e-05
dB/dt tg03,1.099906674947471e-06,7.820081817423118e-07,8.053364056141178e-07,-9.675710825626145e-07,7.553912449754523e-10,-1.7288139305733636e-10,-1.8634436968807205e-10,5.23808341127443e-09,-3.019818384715322e-08,-0.0002958549874349485,1.004308763982462e-06,1.157237999917505e-06,2.7909860831708897e-05,0.00014637651268634678,-0.20409835512708785,2.3474922694833237e-05,1.6759083260613197e-05,-3.6638880857494063,0.07767005858941911,3.5286774958268704e-07,6.048918540567226e-09,-1.4367425039038785e-07,0.0004817770107944284,-1.613558559354769e-05
dB/dt tg04,-2.1040585196821477e-06,-9.198894605127807e-07,-8.774375211117808e-07,-6.247978009406206e-07,2.3454165083079783e-08,7.100874203742309e-11,7.660701914160594e-11,7.992138381020682e-09,-2.01888130013051e-08,-0.00020889442134213338,-5.743428524332954e-07,-5.209862522036882e-07,-1.0146014560819083e-06,9.617620896933577e-05,-0.15920843765495743,1.9704931696417065e-05,1.4050807747971114e-05,-6.675173250286566,0.051734202584989133,8.758810483028599e-07,2.08465197502856e-07,1.889325323068411e-07,0.00027994451192980423,-1.0807660397990025e-05
dB/dt tg05,8.193569524389955e-07,6.41970238758961e-07,6.405357856163088e-07,-3.142458402281935e-07,-1.5769342250927608e-09,-8.967043521305206e-11,-9.825796754804059e-11,6.791260741749387e-10,-1.1908374242462339e-08,-0.00011693193804800506,4.873038822953203e-07,5.843853246471813e-07,1.5668101773142004e-05,5.396516034709319e-05,-0.10781210564574156,1.6254279069453463e-05,1.1531098026967129e-05,-0.08675973821811192,0.030413531819557176,4.351745004692537e-07,2.3369978406300046e-08,-6.468762725081359e-08,0.000182131841289316,-6.381104520431949e-06
dB/dt tg06,1.0496344765384108e-06,7.298991728448931e-07,7.216554416978024e-07,-1.8528462447733496e-07,-4.716311851503487e-09,-9.09905728738282e-11,-9.969943638590524e-11,-6.349144291675097e-10,-7.809833949764741e-09,-7.581146071129191e-05,5.082095810749202e-07,5.953044877229119e-07,1.4495297227309005e-05,3.409546418827559e-05,-0.07893343898002744,1.394678500473833e-05,9.829945994905739e-06,0.9773432348038705,0.01985786479766626,3.3923589399038347e-07,2.471630391431905e-09,-7.899520631949422e-08,0.00012224108998685053,-4.187955230485923e-06
dB/dt tg07,2.518110896738906e-08,1.415204804540983e-07,1.4318028726786088e-07,-1.3594968504130672e-07,2.435981890284223e-09,-1.7829521596819888e-11,-2.0268411535103014e-11,7.978211385046922e-10,-5.6732374976076474e-09,-5.844421654236729e-05,4.116581089734999e-08,9.462712947696412e-08,5.1361611940125536e-06,2.447272937934659e-05,-0.062338263416890596,1.230530901410268e-05,8.61298346948124e-06,-0.4820926161850928,0.014348848509531293,4.200948666168971e-07,5.9424765620554746e-08,1.903406347410924e-08,7.916810904660272e-05,-3.044494634460049e-06
dB/dt tg08,-4.4594014223625154e-07,-1.473141778578562e-07,-1.4157783029620614e-07,-9.183578833362091e-08,5.3469985567702675e-09,1.850840700389392e-11,1.9152038232907122e-11,1.3405953978523847e-09,-3.817105197485369e-09,-4.1649332837123e-05,-1.8536708335216343e-07,-1.516342360745736e-07,-2.7239880524083417e-09,1.6171627437251973e-05,-0.04598918320062733,1.0620558880909244e-05,7.358325180818571e-06,-1.0847902048071298,0.009586942725954681,4.099533601017388e-07,8.073179417827e-08,6.328691134539813e-08,4.7116489608643505e-05,-2.049525828613959e-06
dB/dt tg09,-1.306125117644832e-07,-5.394123698873869e-09,-3.98642830915297e-09,-5.0874669354104494e-08,2.25078287959092e-09,2.620393601589863e-12,2.0943495964730917e-12,5.29845879298281e-10,-2.32152717301337e-09,-2.5429407679751665e-05,-7.15435675228435e-08,-3.9207867492857076e-08,1.135712897902987e-06,9.384520682151207e-06,-0.031052262605754038,9.022600862382411e-06,6.163988562001242e-06,-0.386699066558345,0.005779446724523025,2.860219338225775e-07,5.2677341402706696e-08,3.240124672399744e-08,2.9614972982550708e-05,-1.2462334357488789e-06
dB/dt tg10,1.964313125412674e-07,1.5405010116917877e-07,1.5151279353398162e-07,-2.7570015736107415e-08,-6.764509510105797e-10,-1.6160529468446553e-11,-1.8040187513285957e-11,-2.0104955715401365e-10,-1.4925081535672808e-09,-1.578082005088511e-05,5.826249270985087e-08,9.186649987081194e-08,2.9781287410189167e-06,5.66021161284581e-06,-0.021900682845264783,7.916398359661557e-06,5.336128874479534e-06,0.26668365984727366,0.0036828043162416895,1.8385019532270845e-07,2.60211953808951e-08,4.653376275878238e-11,2.1878608307032556e-05,-8.00505922931019e-07
dB/dt tg11,1.405897549640337e-07,1.120196542325248e-07,1.1005227560946718e-07,-1.8705890032068042e-08,-4.6099946291008305e-10,-1.1292352896328341e-11,-1.2710302942567727e-11,-1.5349968443808213e-10,-1.0575402844501304e-09,-1.1433019312227387e-05,3.181967840310436e-08,6.057775557523156e-08,2.1490497039318884e-06,3.8747427347882765e-06,-0.01661312172687794,7.104076912347891e-06,4.728853224351342e-06,0.2000664357127962,0.002587096267920781,1.5163008550881254e-07,2.4645241238495312e-08,3.4326578536869815e-09,1.539885019517996e-05,-5.668188288365256e-07
dB/dt tg12,-9.435491149308286e-08,-2.6234367389599997e-08,-2.5530844906615646e-08,-1.4910826539396177e-08,1.1870121524469478e-09,4.85244969673739e-12,4.769154191904251e-12,2.4946482599223724e-10,-7.316867961426506e-10,-8.76293478438225e-06,-6.791712200314161e-08,-4.759446568630116e-08,-5.12553841145791e-09,2.686934266250141e-06,-0.012185057167823905,6.239852991855648e-06,4.084328995133694e-06,-0.19876946824308067,0.0017714136089882256,1.443832961325879e-07,3.3984929997489064e-08,2.3051840269159256e-08,8.481549078359715e-06,-3.9195476940812594e-07
dB/dt tg13,-7.325538546547319e-08,-2.3347327442689613e-08,-2.2842648521796507e-08,-9.067269093262467e-09,8.681345042371135e-10,4.222334283448165e-12,4.160183833759927e-12,1.7900222657117983e-10,-4.5290030001387404e-10,-5.648527403859614e-06,-5.835159439958518e-08,-4.0992087927698004e-08,-1.0779768868391868e-07,1.5897427872801692e-06,-0.008200042238774343,5.393092546297846e-06,3.4555497451458634e-06,-0.14600110619198367,0.0010807339455173924,1.0540928857265468e-07,2.7531140593767408e-08,1.8664626742403472e-08,5.0566253190557865e-06,-2.4217867446404263e-07
dB/dt tg14,1.5343851012054556e-08,1.9859788337459166e-08,1.9354070149583012e-08,-4.756725886861121e-09,8.429717712047932e-11,-1.1225166531979962e-12,-1.5525061672319867e-12,-4.882403861734376e-12,-2.8784044293571963e-10,-3.503183213772745e-06,-1.958872744404404e-08,-2.760021814777683e-09,4.2848165264601524e-07,9.196729585333676e-07,-0.005712573520062023,4.778744699828046e-06,3.0025406869158176e-06,0.020142773984154917,0.0006757026443820768,6.978106428106539e-08,1.8344554914082904e-08,8.561204818335466e-09,3.885924145475577e-06,-1.534835605149143e-07
dB/dt tg15,3.0567869958976776e-08,2.5157927594463418e-08,2.4457035530498465e-08,-2.944713456783347e-09,-8.963508949726888e-11,-1.9206139845691716e-12,-2.3782177748997834e-12,-4.2058947090689085e-11,-1.993817789811462e-10,-2.4344227637579658e-06,-1.1514451354439815e-08,3.9485743324081145e-09,4.6040922404875275e-07,5.923562285890528e-07,-0.004244559474247927,4.314662236618271e-06,2.663221270579245e-06,0.050881061057312535,0.00046098206577971563,5.219378983283182e-08,1.467748454604508e-08,5.719746463320036e-09,2.9127751559395404e-06,-1.0603549292193494e-07
dB/dt tg16,4.608991148909884e-09,8.233618353526012e-09,7.882214356863785e-09,-2.0759553233680836e-09,6.602342106695226e-11,-9.814642116378268e-14,-3.7817548773516757e-13,1.0445691502062137e-12,-1.30414396141479e-10,-1.699592602040691e-06,-2.017979434346577e-08,-7.089493177241109e-09,1.8271725359796947e-07,3.73067099061011e-07,-0.0029539154746456306,3.7776146896045023e-06,2.275002450892842e-06,0.006290252923151407,0.0002961758849189854,4.0462362625628916e-08,1.327003993840194e-08,6.5334016304575225e-09,1.741942168577792e-06,-6.914902196005741e-08
