X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
0.000,0.000,0.000,1.415,100.000,0.0,1.0e-06,0.240
0.000,0.000,0.000,5.387,2598.636,0.1,6.1e-04,0.884
0.000,0.000,0.000,4.519,2417.339,0.1,5.7e-04,0.849
0.000,0.000,0.000,8.251,1537.048,0.6,1.0e-06,0.313
0.000,0.000,0.000,0.000,419.707,0.0,1.0e-06,0.100
