time(s),signal_pred(V/m2),signal_obs(V/m2),err_obs(V/m2),err_scl(V/m2),rhoa_pred(V/m2),rhoa_obs(V/m2)
5.070000e-06,5.107543598e-06,5.366444444e-04,2.603955556e-07,5.903088889e-05,1.350007453e+03,6.071000000e+01
6.070000e-06,2.564928644e-06,2.071866667e-04,1.418782222e-07,2.279053333e-05,1.582921859e+03,8.474000000e+01
7.080000e-06,1.591949376e-06,7.988622222e-05,1.023724444e-07,8.787484444e-06,1.683252320e+03,1.238000000e+02
8.520000e-06,9.492922625e-07,1.918800000e-05,4.879911111e-08,2.110680000e-06,1.745118281e+03,2.352500000e+02
1.053000e-05,3.648818402e-07,5.515866667e-07,3.318266667e-08,6.067453333e-08,2.319220467e+03,1.761050000e+03
1.255000e-05,1.501417678e-07,-1.154195556e-06,3.105066667e-08,1.269615111e-07,3.129081876e+03,-8.037500000e+02
1.456000e-05,9.144470699e-08,-7.354488889e-07,3.174311111e-08,8.089937778e-08,3.399769551e+03,-8.473300000e+02
1.744000e-05,4.200577434e-08,-2.283244444e-07,2.924666667e-08,2.511568889e-08,4.227082159e+03,-1.367580000e+03
2.146000e-05,-5.742922313e-09,1.053973333e-07,2.678666667e-08,2.678666667e-08,-1.127247627e+04,1.619750000e+03
2.549000e-05,-2.930706589e-08,2.354311111e-07,2.549288889e-08,2.589742222e-08,-2.854693813e+03,7.119400000e+02
2.950000e-05,-3.049796129e-08,2.410800000e-07,2.551111111e-08,2.651880000e-08,-2.179082071e+03,5.491400000e+02
3.528000e-05,-2.152968958e-08,2.305111111e-07,2.562044444e-08,2.562044444e-08,-2.039786347e+03,4.200300000e+02
4.330000e-05,-1.917425525e-08,1.657311111e-07,2.480044444e-08,2.480044444e-08,-1.566265288e+03,3.718700000e+02
5.140000e-05,-1.910962792e-08,1.188817778e-07,2.275955556e-08,2.275955556e-08,-1.179553022e+03,3.486900000e+02
5.941000e-05,-1.694071059e-08,9.318844444e-08,2.297822222e-08,2.297822222e-08,-1.004085011e+03,3.222200000e+02
7.095000e-05,-1.274515072e-08,8.580844444e-08,2.060933333e-08,2.060933333e-08,-9.029703777e+02,2.532300000e+02
8.707000e-05,-8.765405050e-09,7.228755556e-08,2.215822222e-08,2.215822222e-08,-8.238761284e+02,2.018100000e+02
