X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
0.000,0.000,0.000,1.357,100.000,0.0,1.0e-06,0.265
0.000,0.000,0.000,4.891,2643.207,0.1,6.2e-04,0.889
0.000,0.000,0.000,4.087,2454.464,0.1,5.8e-04,0.854
0.000,0.000,0.000,8.935,1335.915,0.6,1.0e-06,0.326
0.000,0.000,0.000,0.000,377.248,0.0,1.0e-06,0.097
