X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
0.000,0.000,0.000,1.429,100.000,0.0,1.0e-06,0.310
0.000,0.000,0.000,5.039,2580.373,0.1,6.2e-04,0.891
0.000,0.000,0.000,4.202,2384.852,0.1,5.8e-04,0.857
0.000,0.000,0.000,7.292,1175.946,0.7,1.0e-06,0.337
0.000,0.000,0.000,0.000,500.644,0.0,1.0e-06,0.101
