X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
0.000,0.000,0.000,1.340,100.000,0.0,1.0e-06,0.303
0.000,0.000,0.000,5.069,2664.734,0.1,6.2e-04,0.891
0.000,0.000,0.000,4.201,2460.757,0.1,5.8e-04,0.856
0.000,0.000,0.000,8.424,1387.368,0.6,1.0e-06,0.332
0.000,0.000,0.000,0.000,385.729,0.0,1.0e-06,0.097
