time(s),signal_pred(V/m2),signal_obs(V/m2),err_obs(V/m2),err_scl(V/m2),rhoa_pred(V/m2),rhoa_obs(V/m2)
5.070000e-06,5.145738516e-06,5.366444444e-04,2.603955556e-07,9.122955556e-05,1.343318757e+03,6.071000000e+01
6.070000e-06,-2.861674569e-06,2.071866667e-04,1.418782222e-07,3.522173333e-05,-1.471508716e+03,8.474000000e+01
7.080000e-06,1.674169038e-06,7.988622222e-05,1.023724444e-07,1.358065778e-05,1.627680598e+03,1.238000000e+02
8.520000e-06,4.591860195e-06,1.918800000e-05,4.879911111e-08,3.261960000e-06,6.101440644e+02,2.352500000e+02
1.053000e-05,-3.105547887e-07,5.515866667e-07,3.318266667e-08,9.376973333e-08,-2.582367503e+03,1.761050000e+03
1.255000e-05,-1.017244307e-06,-1.154195556e-06,3.105066667e-08,1.962132444e-07,-8.739121252e+02,-8.037500000e+02
1.456000e-05,2.050275867e-07,-7.354488889e-07,3.174311111e-08,1.250263111e-07,1.984633549e+03,-8.473300000e+02
1.744000e-05,7.332348067e-07,-2.283244444e-07,2.924666667e-08,3.881515556e-08,6.281807694e+02,-1.367580000e+03
2.146000e-05,2.186336922e-07,1.053973333e-07,2.678666667e-08,2.678666667e-08,9.960853772e+02,1.619750000e+03
2.549000e-05,-2.763304874e-07,2.354311111e-07,2.549288889e-08,4.002328889e-08,-6.396197896e+02,7.119400000e+02
2.950000e-05,-2.105370052e-07,2.410800000e-07,2.551111111e-08,4.098360000e-08,-6.010378645e+02,5.491400000e+02
3.528000e-05,1.166514340e-07,2.305111111e-07,2.562044444e-08,3.918688889e-08,6.612258210e+02,4.200300000e+02
4.330000e-05,8.571521996e-08,1.657311111e-07,2.480044444e-08,2.817428889e-08,5.771725881e+02,3.718700000e+02
5.140000e-05,-3.880379370e-08,1.188817778e-07,2.275955556e-08,2.275955556e-08,-7.355905880e+02,3.486900000e+02
5.941000e-05,-5.877166804e-08,9.318844444e-08,2.297822222e-08,2.297822222e-08,-4.381399841e+02,3.222200000e+02
7.095000e-05,-1.899228372e-08,8.580844444e-08,2.060933333e-08,2.060933333e-08,-6.921263135e+02,2.532300000e+02
8.707000e-05,2.293218598e-08,7.228755556e-08,2.215822222e-08,2.215822222e-08,4.339232718e+02,2.018100000e+02
