,thk_00,thk_01,thk_02,thk_03,rho0_00,rho0_01,rho0_02,rho0_03,rho0_04,max_pha_00,max_pha_01,max_pha_02,max_pha_03,max_pha_04,tau_phi_00,tau_phi_01,tau_phi_02,tau_phi_03,tau_phi_04,c_00,c_01,c_02,c_03,c_04
dB/dt tg01,7.43750727519217e-06,1.359492714099158e-06,1.4774656139657907e-06,-1.898897070687073e-06,-8.923821861536297e-08,-9.684777586844035e-10,-1.0624759367151638e-09,6.586989997175884e-09,-5.1808177265363124e-08,-0.0007712106868944694,5.696582745784317e-06,6.405683188636787e-06,-1.3838906968181917e-05,0.00029952524021847513,-0.06095119891243004,7.144595672350695e-05,5.2417830259224e-05,-5.338527545181879,0.15440501152791097,-4.524823908780273e-06,-7.129741986348525e-07,-1.410455620667137e-06,-5.256109754640054e-05,-3.0684743004997954e-05
dB/dt tg02,3.936940245632773e-06,1.2840491400061004e-06,1.343167232798572e-06,-1.0975448933761425e-06,-3.789570886493818e-08,-5.008531031407643e-10,-5.804662699011829e-10,5.033880492509349e-09,-3.4343450165594084e-08,-0.000516444402995087,2.826906364220534e-06,3.416675444972707e-06,2.2081805225456043e-05,0.00019241440328904505,-0.07380053117372762,5.913776495213304e-05,4.395356414786764e-05,-7.007449438829219,0.10220856459156336,-1.7809626979082786e-06,-2.286100299587288e-07,-6.827705357711817e-07,7.4505103796831835e-06,-2.037644960421634e-05
dB/dt tg03,1.7743754293236314e-06,6.185451032347387e-07,6.511611593527618e-07,-7.894255586553619e-07,-1.2183185248086082e-08,-2.755176347763709e-10,-3.1661915411714724e-10,3.3826161142257906e-09,-2.401362397015323e-08,-0.00037284689525047236,1.469834914406673e-06,1.8224198392469467e-06,6.031074169923346e-07,0.00013103082558537117,-0.07094551088964697,5.0488697815142626e-05,3.771515336270809e-05,-2.420705941294561,0.07132188053743982,-4.38915826529865e-07,-1.6424030548350156e-08,-2.968020814968404e-07,-1.799541661945678e-05,-1.4267319065559391e-05
dB/dt tg04,5.213405712317036e-07,1.4660696978022442e-07,1.630147645939884e-07,-5.412626811786349e-07,6.562590531902566e-10,-1.3778213625930298e-10,-1.5076108959242454e-10,2.000476082510119e-09,-1.5571170291287526e-08,-0.0002530470686019567,6.582054266651654e-07,8.310426265164698e-07,-1.4499128335597033e-05,8.239398255099888e-05,-0.05937142848340903,4.194542811519382e-05,3.135225514757563e-05,0.7215482121972487,0.04608586307767586,2.4361951301746454e-07,8.895950423798343e-08,-7.079751611968132e-08,-3.406148878975619e-05,-9.263977371828809e-06
dB/dt tg05,3.9508142283438345e-07,3.013958259706011e-07,3.0848940060213653e-07,-2.635014715718316e-07,1.4215546892129822e-09,-7.068578001937337e-11,-8.740117931783305e-11,1.427140557391769e-09,-9.467803879943513e-09,-0.00015786795219327481,2.740720211414986e-07,4.436050617446436e-07,5.2306381662931735e-06,4.8286325525579865e-05,-0.04414368977645844,3.416218124804579e-05,2.5438872328045243e-05,-1.4098298817559243,0.027874026272414056,3.24558470440259e-07,1.1436641940674132e-07,-6.815638512304336e-09,-2.7035871972962005e-07,-5.639139872153401e-06
dB/dt tg06,2.4568481069201103e-07,2.5414738034069233e-07,2.5736319769614115e-07,-1.5348665318998683e-07,1.912138757223459e-09,-3.9361499358720366e-11,-5.248539181526949e-11,1.0002127773225592e-09,-6.251189417856521e-09,-0.00010783428406402279,1.0484411850167832e-07,2.4068166238985523e-07,7.130139508045053e-06,3.087928132950248e-05,-0.0339238131284145,2.8978232436903288e-05,2.145120411871589e-05,-1.395218267207738,0.018303719846754864,3.4006661780108116e-07,1.1547340111292506e-07,2.407247066897736e-08,5.171004537776952e-06,-3.725788785996426e-06
dB/dt tg07,5.343234139926506e-08,1.1426759644235722e-07,1.1569097134444382e-07,-1.1875570142961534e-07,2.861042985708162e-09,-2.1285782376841938e-11,-2.7279859811061368e-11,6.479958722112452e-10,-4.393280044520343e-09,-7.947674342729968e-05,1.27120364372307e-08,1.0057675994047922e-07,9.295765580789056e-07,2.110668220825269e-05,-0.02710371407727074,2.5305088592018035e-05,1.8606932625862345e-05,-0.38701015283150453,0.012794112695519857,3.600510059135481e-07,1.1162634509655588e-07,4.689348783721033e-08,-2.3713354792132254e-06,-2.6194777736629395e-06
dB/dt tg08,-4.5315993465395564e-08,3.332986961911134e-08,3.355547887977605e-08,-8.423893444560155e-08,2.9259896088900802e-09,-9.157606864249765e-12,-1.1046871887545906e-11,3.8628614499644013e-10,-2.8558367134106683e-09,-5.4717190959585125e-05,-4.293800172461477e-08,1.3552634285129762e-08,-2.088337658064791e-06,1.3233316556891093e-05,-0.020334557690237433,2.1554859308368233e-05,1.5692719913029135e-05,0.14075104719603082,0.00825304853188401,3.307463985261881e-07,1.0054728424333869e-07,5.5269678159791853e-08,-5.499571054865032e-06,-1.7030886315135203e-06
dB/dt tg09,-2.6532284573938368e-08,3.6222410510885206e-08,3.5824307546419464e-08,-4.633318550759361e-08,2.0036712943552736e-09,-3.657929913590178e-12,-5.575916379444831e-12,2.522009114364533e-10,-1.7411829892735022e-09,-3.512968638933461e-05,-5.983679677323742e-08,-1.1486566182251217e-08,-2.931322276755211e-07,7.718574740524183e-06,-0.014263013577107303,1.802137603536964e-05,1.2941843572114213e-05,-0.0423297531398784,0.00497991478689386,2.527712950726879e-07,8.359209950173416e-08,4.786587644271564e-08,-1.9151260649232945e-06,-1.038003641496953e-06
dB/dt tg10,8.756265491016959e-09,5.239013396205984e-08,5.179108344625155e-08,-2.341120233997894e-08,1.2095813696649786e-09,-1.93792895628865e-12,-4.606085952326873e-12,1.9505568751051578e-10,-1.1547563568797382e-09,-2.4133554758770948e-05,-5.8928740667677963e-08,-1.2013334929582474e-08,1.6561647230037716e-06,4.921852425983827e-06,-0.010483823834383288,1.5591552107869307e-05,1.105117251589385e-05,-0.283208489054283,0.0032699859715917094,1.8905026030501104e-07,6.994282727970815e-08,3.869081368066195e-08,1.4462182620611666e-06,-6.878834738453013e-07
