time(s),signal_pred(V/m2),signal_obs(V/m2),err_obs(V/m2),err_scl(V/m2),rhoa_pred(V/m2),rhoa_obs(V/m2)
5.070000e-06,9.931161965e-06,4.891466667e-04,5.628133333e-07,2.445733333e-05,8.381685186e+02,6.246000000e+01
6.070000e-06,4.359295632e-06,1.856400000e-04,3.107866667e-07,9.282000000e-06,1.075026789e+03,8.816000000e+01
7.080000e-06,2.157927327e-06,7.028666667e-05,1.672146667e-07,3.514333333e-06,1.329223511e+03,1.304000000e+02
8.520000e-06,9.682197032e-07,1.731773333e-05,6.888266667e-08,8.658866667e-07,1.665825036e+03,2.436900000e+02
1.053000e-05,2.676354871e-07,8.928400000e-07,3.305466667e-08,4.464200000e-08,2.758046408e+03,1.235350000e+03
1.255000e-05,3.603504113e-08,-6.619600000e-07,3.310666667e-08,3.309800000e-08,7.836493226e+03,-1.126120000e+03
1.456000e-05,-2.745684436e-08,-3.477066667e-07,3.849733333e-08,1.738533333e-08,-7.333454705e+03,-1.350590000e+03
1.744000e-05,-5.935246978e-08,-5.335200000e-09,1.955200000e-08,2.667600000e-10,-3.246942932e+03,-1.618188000e+04
2.146000e-05,-7.089714120e-08,1.858133333e-07,2.086933333e-08,2.086933333e-08,-2.041154953e+03,1.073260000e+03
2.549000e-05,-6.787319025e-08,2.858266667e-07,1.995066667e-08,1.995066667e-08,-1.577354900e+03,6.048300000e+02
2.950000e-05,-5.776778067e-08,2.823600000e-07,2.021066667e-08,2.021066667e-08,-1.376736537e+03,4.780000000e+02
3.528000e-05,-4.293410410e-08,2.057466667e-07,1.649786667e-08,1.649786667e-08,-1.245265882e+03,4.380800000e+02
4.330000e-05,-3.185019409e-08,1.570746667e-07,1.712706667e-08,1.712706667e-08,-1.080082105e+03,3.727700000e+02
5.140000e-05,-2.540700728e-08,1.671800000e-07,1.761066667e-08,1.761066667e-08,-9.435620107e+02,2.687000000e+02
5.941000e-05,-2.037227299e-08,1.290466667e-07,1.542840000e-08,1.542840000e-08,-8.587875536e+02,2.508700000e+02
7.095000e-05,-1.467937492e-08,7.630133333e-08,1.276600000e-08,1.276600000e-08,-7.948507935e+02,2.648500000e+02
8.707000e-05,-1.005525316e-08,2.535866667e-08,1.277466667e-08,1.277466667e-08,-7.271685262e+02,3.924400000e+02
