X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
0.000,0.000,0.000,1.784,100.000,0.0,1.0e-06,0.178
0.000,0.000,0.000,4.571,2359.216,0.1,5.9e-04,0.864
0.000,0.000,0.000,4.028,2187.743,0.2,5.6e-04,0.830
0.000,0.000,0.000,7.440,1381.470,0.5,1.0e-06,0.247
0.000,0.000,0.000,0.000,457.353,0.0,1.0e-06,0.099
