,thk_00,thk_01,thk_02,thk_03,rho0_00,rho0_01,rho0_02,rho0_03,rho0_04,max_pha_00,max_pha_01,max_pha_02,max_pha_03,max_pha_04,tau_phi_00,tau_phi_01,tau_phi_02,tau_phi_03,tau_phi_04,c_00,c_01,c_02,c_03,c_04
dB/dt tg01,4.51168335102938e-06,1.2242335586813392e-06,1.3133722395074276e-06,-1.046457554554387e-06,-3.382232393764092e-08,-5.664284383157669e-10,-6.042884066598762e-10,9.123697658512052e-09,-4.788525196851416e-08,-0.0006800753524730882,3.525697611141831e-06,3.7067082887323443e-06,1.448308962702727e-06,0.0002877311139919225,-0.21025911249450996,3.82031802406794e-05,2.8065526374136965e-05,-6.510615404761144,0.14314426431896674,-1.2235632251940653e-06,-3.038061175021362e-07,-6.205758623435768e-07,-0.00011286430381080793,-3.067376273040822e-05
dB/dt tg02,4.100776019925944e-06,2.161382163106955e-06,2.200217618138812e-06,-4.465082853385278e-06,-2.3488766483032907e-08,-4.2988563517230156e-10,-6.337163301993171e-10,2.3761213071144997e-09,-3.1929885670867374e-08,-0.00043522141558418123,2.606041783791159e-06,3.798289030338594e-06,0.00013216428378371326,0.0001871546170026347,-0.17813364455138483,3.1749727825833846e-05,2.3459897700228535e-05,-7.269273156722672,0.09501673876148133,-5.401776684814453e-07,-2.1462900336347986e-07,-6.926721637612121e-07,-0.00010529365013638239,-2.0461608343278597e-05
dB/dt tg03,1.0687368497147444e-06,6.264080184716686e-07,6.522343417169566e-07,-7.378169976261903e-07,-6.283662429416635e-10,-1.763676974900383e-10,-2.0677668263069804e-10,3.5500912126305174e-09,-2.198801384492105e-08,-0.00031462154286711076,9.985991887721962e-07,1.2101900593566126e-06,1.2189560047441783e-05,0.00012524627847958854,-0.14987040461978585,2.7250420333103537e-05,2.018213364292033e-05,-2.749081272856026,0.06551342219855735,2.2499644751491725e-07,9.718610184380874e-09,-1.4975451010035183e-07,-4.832152731381113e-05,-1.412891790271591e-05
dB/dt tg04,-8.068577194285247e-07,-4.2249375167681127e-07,-4.046011534208623e-07,1.77477811861275e-06,1.1850530030840066e-08,-1.3400683727771112e-11,7.321196665746942e-11,4.158053852847496e-09,-1.4009569244189248e-08,-0.0002157779569225136,-2.28760323424907e-08,-4.798639937847383e-07,-6.77809567132108e-05,7.699619440277625e-05,-0.1162525294187915,2.280469478798827e-05,1.6864037827981903e-05,0.33942021631308134,0.04179817575880316,6.41887152486889e-07,1.4096229458050124e-07,1.977336999119524e-07,-8.332568293699533e-06,-9.032658254998118e-06
dB/dt tg05,4.5854734156016896e-07,4.383631096253758e-07,4.43647668270329e-07,-8.208505099752563e-07,1.4894354911374498e-09,-6.760161038107213e-11,-1.0419884828663056e-10,8.170855489222616e-10,-8.761123138805275e-09,-0.00012802534109884528,3.2697608867408436e-07,5.790567088894747e-07,2.5203448117624695e-05,4.703616092170342e-05,-0.08209302396033395,1.872912827986314e-05,1.3750604547502816e-05,-1.4455656695673291,0.025857723824221447,4.072709172565408e-07,5.189346563122116e-08,-6.019033257152857e-08,-2.2170473371363415e-05,-5.639998461549513e-06
dB/dt tg06,5.168576663807721e-07,4.6671603657365524e-07,4.6826184989438857e-07,-1.0250171574631936e-06,-2.7986411839756812e-11,-5.7483705287213347e-11,-1.0431733543497941e-10,9.46518521983267e-11,-5.860584607308859e-09,-8.530221205732435e-05,2.740400847751146e-07,5.819249479798999e-07,3.363870814274336e-05,3.070126767715048e-05,-0.06122027363595693,1.6013050518445303e-05,1.166635491323455e-05,-1.3665286933330103,0.017175107400361978,3.45528616882986e-07,4.046479155914925e-08,-7.497202730633072e-08,-1.8804776771585775e-05,-3.7716387141717826e-06
dB/dt tg07,-1.3304858344735113e-10,1.1312939912241968e-07,1.1482311194432162e-07,-1.2735752741895393e-07,2.8255147360771536e-09,-1.6224489323764767e-11,-2.1292958099969944e-11,5.715555388384253e-10,-4.065697650684078e-09,-6.378332764887514e-05,2.432968962726562e-08,8.81996655080851e-08,3.3454351531908184e-06,2.0592887474362786e-05,-0.04798203420817482,1.4087086310660007e-05,1.0187326042515583e-05,-0.41929403108368957,0.011903281036246764,3.817411894532491e-07,6.770185894696557e-08,2.512727075161874e-08,-7.3837995450026485e-06,-2.62239579580879e-06
dB/dt tg08,-2.3644509722191216e-07,-6.450553454917671e-08,-6.297987117657211e-08,3.090925468661909e-07,3.716547361036479e-09,5.3521524961861e-12,2.0246485681230563e-11,7.055159037769095e-10,-2.6104693001143575e-09,-4.435111141258832e-05,-1.0069920361081813e-07,-1.5599934250361968e-07,-1.1298177453238231e-05,1.2661667778249118e-05,-0.03528803205990424,1.211258589981474e-05,8.664116947612298e-06,0.08466722349381736,0.007619694999837863,3.5637556127308926e-07,7.458645439783127e-08,7.011503613447045e-08,-9.407049086528327e-07,-1.6873896667619342e-06
dB/dt tg09,-8.287375077079095e-08,9.788846778028587e-09,1.0109838421919604e-08,5.733957296790422e-08,1.976655038981675e-09,-2.637953314173145e-13,2.5696293841273616e-12,3.129739700031217e-10,-1.6157236621064738e-09,-2.7784389770348528e-05,-5.503465769186135e-08,-4.5077710335250534e-08,-2.2905787086070655e-06,7.563902730502501e-06,-0.02427582486573955,1.0242045874186958e-05,7.2153264287409394e-06,-0.0630441715325956,0.004662215826265419,2.5944559460404383e-07,5.466657189308842e-08,3.730086267851957e-08,-1.7354892382161305e-06,-1.0430935488927284e-06
dB/dt tg10,7.841990233917559e-08,9.76373663163795e-08,9.700291080519296e-08,-2.1962188092910988e-07,4.506152525244626e-10,-8.546302797576032e-12,-1.8672070235483542e-11,-1.7255908411860843e-11,-1.1063192233497763e-09,-1.8296489703342576e-05,4.380401580026083e-09,8.598456863726869e-08,7.485153655595821e-06,5.091165622156629e-06,-0.017594415066608422,8.949712196134642e-06,6.214470993518156e-06,-0.27174098751079984,0.0031458841702782046,1.8144667841310185e-07,3.667084595106504e-08,2.8807634496928068e-09,-3.5570358304522946e-06,-7.117098813912357e-07
