time(s),signal_pred(V/m2),signal_obs(V/m2),err_obs(V/m2),err_scl(V/m2),rhoa_pred(V/m2),rhoa_obs(V/m2)
5.070000e-06,9.492369394e-06,4.891466667e-04,5.628133333e-07,6.848053333e-05,8.638035166e+02,6.246000000e+01
6.070000e-06,4.755641556e-06,1.856400000e-04,3.107866667e-07,2.598960000e-05,1.014434692e+03,8.816000000e+01
7.080000e-06,2.658332964e-06,7.028666667e-05,1.672146667e-07,9.840133333e-06,1.156688203e+03,1.304000000e+02
8.520000e-06,1.355813246e-06,1.731773333e-05,6.888266667e-08,2.424482667e-06,1.330899966e+03,2.436900000e+02
1.053000e-05,5.502928482e-07,8.928400000e-07,3.305466667e-08,1.249976000e-07,1.705695312e+03,1.235350000e+03
1.255000e-05,2.273607209e-07,-6.619600000e-07,3.310666667e-08,9.267440000e-08,2.295064095e+03,-1.126120000e+03
1.456000e-05,9.305312982e-08,-3.477066667e-07,3.849733333e-08,4.867893333e-08,3.250286958e+03,-1.350590000e+03
1.744000e-05,4.815524029e-09,-5.335200000e-09,1.955200000e-08,7.469280000e-10,1.732492978e+04,-1.618188000e+04
2.146000e-05,-4.125845419e-08,1.858133333e-07,2.086933333e-08,2.601386667e-08,-2.928328691e+03,1.073260000e+03
2.549000e-05,-5.385749627e-08,2.858266667e-07,1.995066667e-08,4.001573333e-08,-1.840337551e+03,6.048300000e+02
2.950000e-05,-5.357798144e-08,2.823600000e-07,2.021066667e-08,3.953040000e-08,-1.447606069e+03,4.780000000e+02
3.528000e-05,-4.699586215e-08,2.057466667e-07,1.649786667e-08,2.880453333e-08,-1.172439960e+03,4.380800000e+02
4.330000e-05,-3.895395521e-08,1.570746667e-07,1.712706667e-08,2.199045333e-08,-9.444169781e+02,3.727700000e+02
5.140000e-05,-3.255017505e-08,1.671800000e-07,1.761066667e-08,2.340520000e-08,-7.999028355e+02,2.687000000e+02
5.941000e-05,-2.727301500e-08,1.290466667e-07,1.542840000e-08,1.806653333e-08,-7.070063243e+02,2.508700000e+02
7.095000e-05,-2.111133011e-08,7.630133333e-08,1.276600000e-08,1.276600000e-08,-6.238501101e+02,2.648500000e+02
8.707000e-05,-1.571600655e-08,2.535866667e-08,1.277466667e-08,1.277466667e-08,-5.399277042e+02,3.924400000e+02
