time(s),signal_pred(V/m2),signal_obs(V/m2),err_obs(V/m2),err_scl(V/m2),rhoa_pred(V/m2),rhoa_obs(V/m2)
5.070000e-06,4.181239445e-06,4.891466667e-04,5.628133333e-07,5.380613333e-05,1.492088886e+03,6.246000000e+01
6.070000e-06,1.467990421e-06,1.856400000e-04,3.107866667e-07,2.042040000e-05,2.220997250e+03,8.816000000e+01
7.080000e-06,1.317350061e-06,7.028666667e-05,1.672146667e-07,7.731533333e-06,1.847091573e+03,1.304000000e+02
8.520000e-06,1.208303584e-06,1.731773333e-05,6.888266667e-08,1.904950667e-06,1.437125249e+03,2.436900000e+02
1.053000e-05,2.251400693e-07,8.928400000e-07,3.305466667e-08,9.821240000e-08,3.095010818e+03,1.235350000e+03
1.255000e-05,-1.092953444e-08,-6.619600000e-07,3.310666667e-08,7.281560000e-08,-1.735950492e+04,-1.126120000e+03
1.456000e-05,8.783912177e-08,-3.477066667e-07,3.849733333e-08,3.824773333e-08,3.377668616e+03,-1.350590000e+03
1.744000e-05,1.127354966e-07,-5.335200000e-09,1.955200000e-08,5.868720000e-10,2.117028629e+03,-1.618188000e+04
2.146000e-05,1.838414070e-08,1.858133333e-07,2.086933333e-08,2.086933333e-08,5.019566752e+03,1.073260000e+03
2.549000e-05,-5.588559794e-08,2.858266667e-07,1.995066667e-08,3.144093333e-08,-1.795539622e+03,6.048300000e+02
2.950000e-05,-4.902953201e-08,2.823600000e-07,2.021066667e-08,3.105960000e-08,-1.535805181e+03,4.780000000e+02
3.528000e-05,-4.488211478e-09,2.057466667e-07,1.649786667e-08,2.263213333e-08,-5.611532528e+03,4.380800000e+02
4.330000e-05,-6.013400173e-09,1.570746667e-07,1.712706667e-08,1.727821333e-08,-3.281845177e+03,3.727700000e+02
5.140000e-05,-2.002187943e-08,1.671800000e-07,1.761066667e-08,1.838980000e-08,-1.105951870e+03,2.687000000e+02
5.941000e-05,-2.047659986e-08,1.290466667e-07,1.542840000e-08,1.542840000e-08,-8.558680953e+02,2.508700000e+02
7.095000e-05,-1.256911304e-08,7.630133333e-08,1.276600000e-08,1.276600000e-08,-8.814971232e+02,2.648500000e+02
8.707000e-05,-4.634340639e-09,2.535866667e-08,1.277466667e-08,1.277466667e-08,-1.218723291e+03,3.924400000e+02
