X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
0.000,0.000,0.000,1.322,100.000,0.0,1.0e-06,0.555
0.000,0.000,0.000,5.360,2907.561,0.1,6.5e-04,0.902
0.000,0.000,0.000,7.846,2842.311,0.1,6.0e-04,0.874
0.000,0.000,0.000,0.000,1707.068,0.0,1.0e-06,0.117
