time(s),signal_pred(V/m2),signal_obs(V/m2),err_obs(V/m2),err_scl(V/m2),rhoa_pred(V/m2),rhoa_obs(V/m2)
5.070000e-06,1.741761836e-06,5.707200000e-04,1.855022222e-07,6.277920000e-05,2.765784728e+03,5.826000000e+01
6.070000e-06,6.641839545e-07,2.237688889e-04,1.322751111e-07,2.461457778e-05,3.896285287e+03,8.047000000e+01
7.080000e-06,2.615809814e-07,8.810444444e-05,9.881911111e-08,9.691488889e-06,5.610883877e+03,1.159900000e+02
8.520000e-06,7.887575678e-08,2.237688889e-05,5.452088889e-08,2.461457778e-06,9.164929657e+03,2.123600000e+02
1.053000e-05,8.973135582e-10,1.425888889e-06,3.582488889e-08,1.568477778e-07,1.272957922e+05,9.349000000e+02
1.255000e-05,-1.741854829e-08,-8.630044444e-07,2.501911111e-08,9.493048889e-08,-1.315456948e+04,-9.756200000e+02
1.456000e-05,-1.903263942e-08,-6.928088889e-07,2.921022222e-08,7.620897778e-08,-9.680308139e+03,-8.816600000e+02
1.744000e-05,-1.686057316e-08,-1.472537778e-07,1.886000000e-08,1.619791556e-08,-7.768403878e+03,-1.832000000e+03
2.146000e-05,-1.276723640e-08,2.026311111e-07,1.895111111e-08,2.228942222e-08,-6.617744931e+03,1.047650000e+03
2.549000e-05,-9.450285140e-09,3.037644444e-07,1.758080000e-08,3.341408889e-08,-6.070779877e+03,6.005500000e+02
2.950000e-05,-7.345645803e-09,3.119644444e-07,1.593715556e-08,3.431608889e-08,-5.629037447e+03,4.622500000e+02
3.528000e-05,-5.537597740e-09,2.846311111e-07,1.560186667e-08,3.130942222e-08,-5.043463972e+03,3.649300000e+02
4.330000e-05,-3.986413155e-09,2.323333333e-07,1.668244444e-08,2.555666667e-08,-4.462957877e+03,2.968200000e+02
5.140000e-05,-3.046818986e-09,1.684280000e-07,1.678266667e-08,1.852708000e-08,-4.011632917e+03,2.764300000e+02
5.941000e-05,-2.483220103e-09,1.488026667e-07,1.479462222e-08,1.636829333e-08,-3.611725669e+03,2.358700000e+02
7.095000e-05,-1.963571262e-09,1.183715556e-07,1.257151111e-08,1.302087111e-08,-3.141996586e+03,2.043300000e+02
8.707000e-05,-1.560999619e-09,8.764888889e-08,1.189000000e-08,1.189000000e-08,-2.602803494e+03,1.775000000e+02
