time(s),signal_pred(V/m2),signal_obs(V/m2),err_obs(V/m2),err_scl(V/m2),rhoa_pred(V/m2),rhoa_obs(V/m2)
5.070000e-06,2.849914646e-06,5.707200000e-04,1.855022222e-07,1.141440000e-04,1.991848574e+03,5.826000000e+01
6.070000e-06,1.274347096e-06,2.237688889e-04,1.322751111e-07,4.475377778e-05,2.523390783e+03,8.047000000e+01
7.080000e-06,6.146729925e-07,8.810444444e-05,9.881911111e-08,1.762088889e-05,3.174480299e+03,1.159900000e+02
8.520000e-06,2.524340438e-07,2.237688889e-05,5.452088889e-08,4.475377778e-06,4.220133722e+03,2.123600000e+02
1.053000e-05,6.796422881e-08,1.425888889e-06,3.582488889e-08,2.851777778e-07,7.110878735e+03,9.349000000e+02
1.255000e-05,7.083868736e-09,-8.630044444e-07,2.501911111e-08,1.726008889e-07,2.396464170e+04,-9.756200000e+02
1.456000e-05,-1.244569891e-08,-6.928088889e-07,2.921022222e-08,1.385617778e-07,-1.284918755e+04,-8.816600000e+02
1.744000e-05,-2.051555265e-08,-1.472537778e-07,1.886000000e-08,2.945075556e-08,-6.815920853e+03,-1.832000000e+03
2.146000e-05,-2.009888458e-08,2.026311111e-07,1.895111111e-08,4.052622222e-08,-4.890200358e+03,1.047650000e+03
2.549000e-05,-1.687188802e-08,3.037644444e-07,1.758080000e-08,6.075288889e-08,-4.125076162e+03,6.005500000e+02
2.950000e-05,-1.394698953e-08,3.119644444e-07,1.593715556e-08,6.239288889e-08,-3.671136027e+03,4.622500000e+02
3.528000e-05,-1.078061180e-08,2.846311111e-07,1.560186667e-08,5.692622222e-08,-3.234801139e+03,3.649300000e+02
4.330000e-05,-7.802679984e-09,2.323333333e-07,1.668244444e-08,4.646666667e-08,-2.852211955e+03,2.968200000e+02
5.140000e-05,-5.885665824e-09,1.684280000e-07,1.678266667e-08,3.368560000e-08,-2.586357499e+03,2.764300000e+02
5.941000e-05,-4.652412436e-09,1.488026667e-07,1.479462222e-08,2.976053333e-08,-2.376508804e+03,2.358700000e+02
7.095000e-05,-3.461098834e-09,1.183715556e-07,1.257151111e-08,2.367431111e-08,-2.153248498e+03,2.043300000e+02
8.707000e-05,-2.543392490e-09,8.764888889e-08,1.189000000e-08,1.752977778e-08,-1.879753879e+03,1.775000000e+02
