X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
0.000,0.000,0.000,1.857,100.000,0.0,1.0e-06,0.621
0.000,0.000,0.000,4.891,2976.421,0.1,6.7e-04,0.920
0.000,0.000,0.000,7.362,2989.463,0.1,6.2e-04,0.894
0.000,0.000,0.000,0.000,2355.074,0.0,1.0e-06,0.119
