,thk_00,thk_01,thk_02,thk_03,rho0_00,rho0_01,rho0_02,rho0_03,rho0_04,max_pha_00,max_pha_01,max_pha_02,max_pha_03,max_pha_04,tau_phi_00,tau_phi_01,tau_phi_02,tau_phi_03,tau_phi_04,c_00,c_01,c_02,c_03,c_04
dB/dt tg01,1.481221509791388e-05,2.5997496822720575e-06,2.7520779899153563e-06,2.0282360592571038e-07,-2.784908069513728e-07,-1.8235765684266953e-09,-1.8456639570671675e-09,-7.478959478785612e-09,-5.0514747011614597e-08,-0.0009911592169195463,1.0799607785752885e-05,1.1068876948736194e-05,-5.3520735223128116e-05,0.000285231195014147,-0.6932776812399658,2.54549929616222e-05,1.3372644442262785e-05,-8.109566848354198,0.13177196830759833,-3.5648141540307224e-06,-1.5018235764035074e-06,-2.291317093895782e-06,-5.219392607112551e-05,-2.711837083655052e-05
dB/dt tg02,6.934749985229897e-06,1.536878474643064e-06,1.6133447977657619e-06,-7.671958103269046e-07,-1.1511028317516257e-07,-8.791505402681815e-10,-9.035177387536349e-10,6.019748450948166e-09,-3.802325273825669e-08,-0.0006545863694565841,5.145684171164131e-06,5.391931201207468e-06,-3.3329460134822644e-06,0.0002051885901010797,-0.6282062432300392,2.2376111163785605e-05,1.3595304078628255e-05,-5.968664863967305,0.09917520444654367,-7.124342979571884e-07,-6.473582939750272e-07,-1.0733550153128037e-06,-9.954081496624533e-05,-2.0450202487760065e-05
dB/dt tg03,3.7225246392743964e-06,1.0290156406080085e-06,1.071069305563058e-06,-7.129125114481243e-07,-5.305931742051866e-08,-4.858066253718818e-10,-5.070794204952514e-10,7.68170090597451e-09,-2.8246028284848514e-08,-0.00045678078599129326,2.796285443838386e-06,3.0012735709338174e-06,1.0433336132131301e-05,0.00014771635413841742,-0.52729416650931,1.9787146662710787e-05,1.2801088245230767e-05,-4.590502825720733,0.07360531930313997,4.138984945854522e-07,-3.040313933091321e-07,-5.690042886023516e-07,-8.54685105754844e-05,-1.5215180191775213e-05
dB/dt tg04,1.902220438357753e-06,6.514444428742759e-07,6.726952091486926e-07,-4.422270141389825e-07,-2.2054676211468595e-08,-2.5520481132741915e-10,-2.7017941807922473e-10,5.782807668190797e-09,-1.8884182167062188e-08,-0.00029641092368246297,1.427590485185186e-06,1.57647858983829e-06,1.1330423225238951e-05,9.549729755711473e-05,-0.40014986271939124,1.6932461912432243e-05,1.1369125709900313e-05,-3.0716692874171687,0.04910710757818227,9.341193926959226e-07,-1.1519940567023054e-07,-2.7588340531590853e-07,-5.507628095636995e-05,-1.0190666535481215e-05
dB/dt tg05,7.94223372812829e-07,3.5576288947527035e-07,3.6566874909382116e-07,-3.473693778120991e-07,-5.173542323494808e-09,-1.1115602506721019e-10,-1.1947296912933179e-10,4.08118099035373e-09,-1.1775251723399952e-08,-0.00018140401859771007,5.819133071679057e-07,6.781335764927986e-07,8.111690315665949e-06,5.738098610883777e-05,-0.28234896354659017,1.415204994673736e-05,9.694558742435514e-06,-1.5555211315624022,0.030519443199402488,1.0664968790177558e-06,-5.924114572097763e-09,-9.528914745558206e-08,-3.5243783090805276e-05,-6.364973754980874e-06
dB/dt tg06,3.8771168639839797e-07,2.2212414786741692e-07,2.2733550272238534e-07,-2.482020578950827e-07,-2.360745143140593e-10,-5.656274450329413e-11,-6.181753700112155e-11,2.8790660708930777e-09,-7.884454032741361e-09,-0.00012067596702283711,2.668489697832988e-07,3.3668877674431065e-07,5.870657192505425e-06,3.72891146521177e-05,-0.20675873854533805,1.221787946507856e-05,8.41290139078874e-06,-0.9268201526576272,0.020359810274672287,9.843434278455895e-07,2.7911505127249624e-08,-3.1060554820054716e-08,-2.3394027996130862e-05,-4.2668071217808655e-06
dB/dt tg07,2.3965440426222e-07,1.5941494182604104e-07,1.6237779202044694e-07,-1.541034959593632e-07,7.388179157206277e-10,-3.561810857651959e-11,-3.951902934585083e-11,2.0227944096480295e-09,-5.5773288279153925e-09,-8.540396221809804e-05,1.4980380303995572e-07,2.0589089202148486e-07,4.5363558219352455e-06,2.5727742992644334e-05,-0.1566683711449913,1.0812552385204671e-05,7.43646335969167e-06,-0.6916331112199664,0.014346039793172562,8.576214738174948e-07,3.528785359359652e-08,-9.766362177337494e-09,-1.5511430194708606e-05,-3.020867337618659e-06
dB/dt tg08,1.3403328007340488e-07,1.0622517104013684e-07,1.0764024774592336e-07,-8.687433574820862e-08,1.104765599998128e-09,-2.022315780408371e-11,-2.2936329653023232e-11,1.3215791955823855e-09,-3.6527426619400196e-09,-5.611293447454684e-05,6.669428425036473e-08,1.1034001278063119e-07,3.2363912391756417e-06,1.63335570151456e-05,-0.11082533895889701,9.354255145547397e-06,6.397137968880499e-06,-0.4780306067019845,0.009343222205601031,6.965498878669936e-07,3.7351994610289046e-08,3.984020654822272e-09,-9.492182632523223e-06,-1.9799985227042613e-06
dB/dt tg09,6.043444838277739e-08,6.303373414361717e-08,6.359674182666622e-08,-5.597352563491901e-08,1.2008719065919336e-09,-9.25044135994335e-12,-1.0878894236389695e-11,8.266662699009662e-10,-2.2426821561204345e-09,-3.476653368557717e-05,1.0045358466500914e-08,4.262529428689936e-08,2.002064783389407e-06,9.662543499640277e-06,-0.07376167824665318,7.95960358072625e-06,5.383810112063139e-06,-0.26667184963796564,0.005693501348069055,5.28649287516295e-07,3.621362186679332e-08,1.2435443932196951e-08,-5.7128142381479885e-06,-1.216200635501502e-06
dB/dt tg10,2.658772729761148e-08,3.927270501561089e-08,3.9503654872762e-08,-4.372507230859445e-08,1.1021135219042153e-09,-4.036568159815207e-12,-5.0295543138745296e-12,5.578044611833712e-10,-1.4913156938972532e-09,-2.342824185940507e-05,-1.4859255461620604e-08,1.0922175232808782e-08,1.2400415242184083e-06,6.216635713582624e-06,-0.05224485874000594,6.989060938399372e-06,4.670621423813349e-06,-0.1406040191395465,0.003758520408493526,4.1090513849251356e-07,3.343761963803845e-08,1.5211894941619482e-08,-3.837158330642138e-06,-8.08747899909254e-07
