X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
0.000,0.000,0.000,1.507,100.000,0.0,1.0e-06,0.231
0.000,0.000,0.000,4.894,2533.332,0.1,6.1e-04,0.883
0.000,0.000,0.000,4.118,2329.625,0.1,5.8e-04,0.848
0.000,0.000,0.000,6.546,1293.137,0.5,1.0e-06,0.303
0.000,0.000,0.000,0.000,461.559,0.0,1.0e-06,0.100
