time(s),signal_pred(V/m2),signal_obs(V/m2),err_obs(V/m2),err_scl(V/m2),rhoa_pred(V/m2),rhoa_obs(V/m2)
5.070000e-06,1.377469356e-05,5.811066667e-04,1.283937778e-07,1.162213333e-04,6.967702356e+02,5.757000000e+01
6.070000e-06,6.512871588e-06,2.306933333e-04,1.130688889e-07,4.613866667e-05,8.504745549e+02,7.889000000e+01
7.080000e-06,3.414930632e-06,9.174888889e-05,1.254053333e-07,1.834977778e-05,1.012000669e+03,1.128900000e+02
8.520000e-06,1.604751920e-06,2.434488889e-05,1.040671111e-07,4.868977778e-06,1.229757725e+03,2.008100000e+02
1.053000e-05,5.549813466e-07,2.476400000e-06,8.200000000e-08,4.952800000e-07,1.753576071e+03,6.470400000e+02
1.255000e-05,1.630814036e-07,-2.624000000e-07,6.332222222e-08,5.248000000e-08,2.961294840e+03,-2.158070000e+03
1.456000e-05,1.546776903e-08,-1.518093333e-07,5.942266667e-08,3.036186667e-08,1.111569810e+04,-2.425950000e+03
1.744000e-05,-7.034441942e-08,2.132000000e-07,4.511822222e-08,4.511822222e-08,-2.997507322e+03,1.431740000e+03
2.146000e-05,-1.037307735e-07,4.624800000e-07,3.741022222e-08,9.249600000e-08,-1.637455651e+03,6.043600000e+02
2.549000e-05,-1.038566944e-07,5.027511111e-07,3.259955556e-08,1.005502222e-07,-1.228150051e+03,4.292600000e+02
2.950000e-05,-9.397467424e-08,4.517288889e-07,2.902800000e-08,9.034577778e-08,-1.029074715e+03,3.612000000e+02
3.528000e-05,-7.757173101e-08,3.917777778e-07,2.345200000e-08,7.835555556e-08,-8.679090243e+02,2.949100000e+02
4.330000e-05,-6.074948676e-08,3.218044444e-07,1.947955556e-08,6.436088889e-08,-7.260768399e+02,2.389600000e+02
5.140000e-05,-4.878480591e-08,2.460000000e-07,1.677355556e-08,4.920000000e-08,-6.314843143e+02,2.147700000e+02
5.941000e-05,-3.988248272e-08,2.042711111e-07,1.472173333e-08,4.085422222e-08,-5.673748865e+02,1.910200000e+02
7.095000e-05,-3.017874099e-08,1.710702222e-07,1.285577778e-08,3.421404444e-08,-5.082796731e+02,1.598600000e+02
8.707000e-05,-2.204088928e-08,1.244213333e-07,1.090235556e-08,2.488426667e-08,-4.455439020e+02,1.405200000e+02
