time(s),signal_pred(V/m2),signal_obs(V/m2),err_obs(V/m2),err_scl(V/m2),rhoa_pred(V/m2),rhoa_obs(V/m2)
5.070000e-06,4.413811658e-06,5.811066667e-04,1.283937778e-07,6.392173333e-05,1.487995746e+03,5.757000000e+01
6.070000e-06,2.359045734e-06,2.306933333e-04,1.130688889e-07,2.537626667e-05,1.673730106e+03,7.889000000e+01
7.080000e-06,1.258508267e-06,9.174888889e-05,1.254053333e-07,1.009237778e-05,1.968783716e+03,1.128900000e+02
8.520000e-06,5.282970303e-07,2.434488889e-05,1.040671111e-07,2.677937778e-06,2.579324891e+03,2.008100000e+02
1.053000e-05,1.817741334e-07,2.476400000e-06,8.200000000e-08,2.724040000e-07,3.690530619e+03,6.470400000e+02
1.255000e-05,4.059315485e-08,-2.624000000e-07,6.332222222e-08,2.886400000e-08,7.483694896e+03,-2.158070000e+03
1.456000e-05,-2.855269700e-08,-1.518093333e-07,5.942266667e-08,1.669902667e-08,-7.386812986e+03,-2.425950000e+03
1.744000e-05,-6.227189818e-08,2.132000000e-07,4.511822222e-08,4.511822222e-08,-3.251261861e+03,1.431740000e+03
2.146000e-05,-6.709190948e-08,4.624800000e-07,3.741022222e-08,5.087280000e-08,-2.189413823e+03,6.043600000e+02
2.549000e-05,-6.199830466e-08,5.027511111e-07,3.259955556e-08,5.530262222e-08,-1.732292473e+03,4.292600000e+02
2.950000e-05,-5.531613382e-08,4.517288889e-07,2.902800000e-08,4.969017778e-08,-1.465164028e+03,3.612000000e+02
3.528000e-05,-4.616493577e-08,3.917777778e-07,2.345200000e-08,4.309555556e-08,-1.226690595e+03,2.949100000e+02
4.330000e-05,-3.580159530e-08,3.218044444e-07,1.947955556e-08,3.539848889e-08,-1.032942326e+03,2.389600000e+02
5.140000e-05,-2.822551836e-08,2.460000000e-07,1.677355556e-08,2.706000000e-08,-9.094754996e+02,2.147700000e+02
5.941000e-05,-2.293289469e-08,2.042711111e-07,1.472173333e-08,2.246982222e-08,-8.205133439e+02,1.910200000e+02
7.095000e-05,-1.742851070e-08,1.710702222e-07,1.285577778e-08,1.881772444e-08,-7.329313564e+02,1.598600000e+02
8.707000e-05,-1.285531355e-08,1.244213333e-07,1.090235556e-08,1.368634667e-08,-6.382460416e+02,1.405200000e+02
