time(s),signal_pred(V/m2),signal_obs(V/m2),err_obs(V/m2),err_scl(V/m2),rhoa_pred(V/m2),rhoa_obs(V/m2)
5.070000e-06,5.417983911e-06,5.811066667e-04,1.283937778e-07,8.135493333e-05,1.297933416e+03,5.757000000e+01
6.070000e-06,1.986300107e-06,2.306933333e-04,1.130688889e-07,3.229706667e-05,1.877066926e+03,7.889000000e+01
7.080000e-06,1.394781493e-06,9.174888889e-05,1.254053333e-07,1.284484444e-05,1.838363011e+03,1.128900000e+02
8.520000e-06,1.066242036e-06,2.434488889e-05,1.040671111e-07,3.408284444e-06,1.615056159e+03,2.008100000e+02
1.053000e-05,1.346773603e-07,2.476400000e-06,8.200000000e-08,3.466960000e-07,4.507272386e+03,6.470400000e+02
1.255000e-05,-8.859650091e-08,-2.624000000e-07,6.332222222e-08,3.673600000e-08,-4.447748587e+03,-2.158070000e+03
1.456000e-05,-6.055329340e-09,-1.518093333e-07,5.942266667e-08,2.125330667e-08,-2.077128426e+04,-2.425950000e+03
1.744000e-05,2.360791465e-08,2.132000000e-07,4.511822222e-08,4.511822222e-08,6.206902663e+03,1.431740000e+03
2.146000e-05,-4.104969251e-08,4.624800000e-07,3.741022222e-08,6.474720000e-08,-3.037861839e+03,6.043600000e+02
2.549000e-05,-9.138536918e-08,5.027511111e-07,3.259955556e-08,7.038515556e-08,-1.337488266e+03,4.292600000e+02
2.950000e-05,-7.699083594e-08,4.517288889e-07,2.902800000e-08,6.324204444e-08,-1.175334371e+03,3.612000000e+02
3.528000e-05,-3.102725012e-08,3.917777778e-07,2.345200000e-08,5.484888889e-08,-1.598751635e+03,2.949100000e+02
4.330000e-05,-2.451894423e-08,3.218044444e-07,1.947955556e-08,4.505262222e-08,-1.329463695e+03,2.389600000e+02
5.140000e-05,-3.128395629e-08,2.460000000e-07,1.677355556e-08,3.444000000e-08,-8.491892898e+02,2.147700000e+02
5.941000e-05,-2.843022902e-08,2.042711111e-07,1.472173333e-08,2.859795556e-08,-7.110028265e+02,1.910200000e+02
7.095000e-05,-1.866932723e-08,1.710702222e-07,1.285577778e-08,2.394983111e-08,-7.000854340e+02,1.598600000e+02
8.707000e-05,-9.601978278e-09,1.244213333e-07,1.090235556e-08,1.741898667e-08,-7.752993737e+02,1.405200000e+02
