X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
0.000,0.000,0.000,1.371,100.000,0.0,1.0e-06,0.299
0.000,0.000,0.000,4.921,2628.431,0.1,6.2e-04,0.889
0.000,0.000,0.000,4.090,2426.973,0.1,5.8e-04,0.855
0.000,0.000,0.000,8.261,1812.991,0.6,1.0e-06,0.303
0.000,0.000,0.000,0.000,521.633,0.0,1.0e-06,0.101
