time(s),signal_pred(V/m2),signal_obs(V/m2),err_obs(V/m2),err_scl(V/m2),rhoa_pred(V/m2),rhoa_obs(V/m2)
5.070000e-06,-3.129997028e-06,5.848266667e-04,1.114186667e-06,2.924133333e-05,-1.809820228e+03,5.545000000e+01
6.070000e-06,-2.157565620e-06,2.359066667e-04,6.451466667e-07,1.179533333e-05,-1.718122636e+03,7.516000000e+01
7.080000e-06,-1.226403739e-06,9.451866667e-05,3.347066667e-07,4.725933333e-06,-1.937315025e+03,1.070500000e+02
8.520000e-06,-5.467390875e-07,2.610400000e-05,1.389440000e-07,1.305200000e-06,-2.438326806e+03,1.853900000e+02
1.053000e-05,-4.065707136e-07,2.965733333e-06,4.239733333e-08,1.482866667e-07,-2.087084216e+03,5.550300000e+02
1.255000e-05,-2.784309526e-07,-2.449200000e-07,3.201466667e-08,1.224600000e-08,-2.005057208e+03,-2.185350000e+03
1.456000e-05,-1.453479353e-07,-4.173866667e-07,2.918933333e-08,2.086933333e-08,-2.414366060e+03,-1.195700000e+03
1.744000e-05,-6.197918462e-08,-1.335533333e-07,2.080000000e-08,6.677666667e-09,-3.154544176e+03,-1.891160000e+03
2.146000e-05,-4.531815545e-08,1.745466667e-07,1.878933333e-08,1.878933333e-08,-2.750723732e+03,1.119050000e+03
2.549000e-05,-4.853605868e-08,3.132133333e-07,2.164933333e-08,2.164933333e-08,-1.972507166e+03,5.691000000e+02
2.950000e-05,-3.527194044e-08,2.738666667e-07,1.823466667e-08,1.823466667e-08,-1.912882931e+03,4.876800000e+02
3.528000e-05,-1.237753354e-08,1.858133333e-07,1.713920000e-08,1.713920000e-08,-2.853476399e+03,4.690600000e+02
4.330000e-05,-7.764922564e-09,1.839066667e-07,1.508173333e-08,1.508173333e-08,-2.767621784e+03,3.355000000e+02
5.140000e-05,-1.003101946e-08,1.675266667e-07,1.788800000e-08,1.788800000e-08,-1.753245529e+03,2.683100000e+02
5.941000e-05,-8.924976430e-09,1.376093333e-07,1.672146667e-08,1.672146667e-08,-1.488814813e+03,2.403500000e+02
7.095000e-05,-5.400236734e-09,6.023333333e-08,1.267413333e-08,1.267413333e-08,-1.548158618e+03,3.101100000e+02
8.707000e-05,-2.309120500e-09,1.951733333e-08,1.216106667e-08,1.216106667e-08,-1.939096169e+03,4.674100000e+02
