X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
0.000,0.000,0.000,1.340,100.000,0.0,1.0e-06,0.732
0.000,0.000,0.000,5.359,2833.630,0.1,6.5e-04,0.912
0.000,0.000,0.000,4.218,2623.894,0.1,6.0e-04,0.878
0.000,0.000,0.000,7.323,2220.840,0.6,1.0e-06,0.333
0.000,0.000,0.000,0.000,859.651,0.0,1.0e-06,0.109
